Timesteps,Collisions,Steps Waited,Real-Time Elapsed
2833,1,1,0.16362428665161133
4638,2,2,0.2140350341796875
11659,2,2,0.5244143009185791
17548,0,0,0.4923074245452881
872,0,0,0.4151787757873535
1584,1,1,0.2020704746246338
15300,2,2,0.5067000389099121
6870,0,0,0.21618080139160156
2299,0,0,0.15703058242797852
7634,1,1,0.2891573905944824
9567,0,0,0.3029305934906006
1499,0,0,0.1493062973022461
4890,1,1,0.24636363983154297
1365,0,0,0.1281731128692627
821,0,0,0.26839518547058105
7015,0,0,0.1948840618133545
10876,0,0,0.3241918087005615
5295,1,1,0.20699453353881836
