Timesteps,Collisions,Steps Waited,Real-Time Elapsed
17.0,1.0,1.0,0.005649566650390625
12.0,1.0,1.0,0.003528118133544922
188.0,9.0,9.0,0.03335762023925781
75.0,9.0,9.0,0.012784719467163086
30.0,9.0,9.0,0.009052753448486328
32.0,6.0,6.0,0.004512310028076172
23.0,8.0,8.0,0.003774881362915039
39.0,2.0,2.0,0.003344297409057617
101.0,3.0,3.0,0.022413015365600586
14.0,1.0,1.0,0.0005776882171630859
57.0,7.0,7.0,0.0051419734954833984
34.0,7.0,7.0,0.0007791519165039062
13.0,1.0,1.0,0.0
25.0,6.0,6.0,0.0
16.0,5.0,5.0,0.0005078315734863281
109.0,7.0,7.0,0.015506982803344727
16.0,0.0,0.0,0.007945060729980469
29.0,5.0,5.0,0.0
109.0,8.0,8.0,0.025381803512573242
15.0,4.0,4.0,0.0
21.0,1.0,1.0,0.0
46.0,7.0,7.0,0.01600933074951172
38.0,4.0,4.0,0.0
26.0,1.0,1.0,0.0
22.0,5.0,5.0,0.015508174896240234
14.0,3.0,3.0,0.0
16.0,3.0,3.0,0.0
21.0,2.0,2.0,0.0161440372467041
13.0,2.0,2.0,0.0
24.0,4.0,4.0,0.0
57.0,5.0,5.0,0.0
14.0,2.0,2.0,0.0
17.0,2.0,2.0,0.016142606735229492
27.0,5.0,5.0,0.0
59.0,8.0,8.0,0.018964290618896484
32.0,3.0,3.0,0.0051424503326416016
50.0,4.0,4.0,0.0017390251159667969
35.0,1.0,1.0,0.017465829849243164
111.0,15.0,15.0,0.01190328598022461
76.0,5.0,5.0,0.016143321990966797
44.0,8.0,8.0,0.015504837036132812
16.0,3.0,3.0,0.0
51.0,6.0,6.0,0.0
17.0,1.0,1.0,0.016139745712280273
36.0,1.0,1.0,0.0
50.0,12.0,12.0,0.006004810333251953
21.0,4.0,4.0,0.0
34.0,4.0,4.0,0.012235879898071289
14.0,2.0,2.0,0.0024366378784179688
25.0,5.0,5.0,0.00407099723815918
21.0,0.0,0.0,0.003064870834350586
23.0,2.0,2.0,0.0035855770111083984
23.0,3.0,3.0,0.00392913818359375
89.0,8.0,8.0,0.010983705520629883
223.0,10.0,10.0,0.030364036560058594
24.0,3.0,3.0,0.015683889389038086
45.0,3.0,3.0,0.0042912960052490234
34.0,4.0,4.0,0.0
120.0,3.0,3.0,0.016726970672607422
23.0,3.0,3.0,0.006625652313232422
51.0,1.0,1.0,0.009031057357788086
129.0,9.0,9.0,0.019869089126586914
53.0,10.0,10.0,0.01056051254272461
89.0,2.0,2.0,0.011015176773071289
42.0,5.0,5.0,0.0060079097747802734
52.0,8.0,8.0,0.009507894515991211
32.0,3.0,3.0,0.0
78.0,3.0,3.0,0.024673938751220703
45.0,4.0,4.0,0.006824970245361328
26.0,2.0,2.0,0.0039000511169433594
48.0,8.0,8.0,0.007715463638305664
74.0,4.0,4.0,0.011919975280761719
26.0,3.0,3.0,0.004342794418334961
27.0,9.0,9.0,0.003957509994506836
158.0,7.0,7.0,0.023209095001220703
38.0,0.0,0.0,0.010274648666381836
32.0,7.0,7.0,0.006685972213745117
14.0,2.0,2.0,0.0
41.0,2.0,2.0,0.009723901748657227
20.0,0.0,0.0,0.0034356117248535156
22.0,8.0,8.0,0.0
29.0,3.0,3.0,0.008183479309082031
46.0,5.0,5.0,0.004539012908935547
22.0,1.0,1.0,0.011982202529907227
11.0,0.0,0.0,0.0027637481689453125
18.0,4.0,4.0,0.0015201568603515625
42.0,5.0,5.0,0.004741191864013672
43.0,6.0,6.0,0.009195089340209961
18.0,2.0,2.0,0.006161212921142578
131.0,10.0,10.0,0.023024320602416992
26.0,2.0,2.0,0.010678529739379883
30.0,6.0,6.0,0.0040056705474853516
47.0,6.0,6.0,0.00539088249206543
47.0,7.0,7.0,0.01051187515258789
46.0,0.0,0.0,0.012013912200927734
25.0,4.0,4.0,0.003945827484130859
14.0,1.0,1.0,0.0
30.0,6.0,6.0,0.0
83.0,19.0,19.0,0.011509180068969727
75.0,8.0,8.0,0.016127586364746094
17.0,3.0,3.0,0.010009527206420898
43.0,4.0,4.0,0.006009578704833984
98.0,7.0,7.0,0.019658327102661133
24.0,3.0,3.0,0.0
22.0,3.0,3.0,0.010016441345214844
78.0,5.0,5.0,0.0015115737915039062
12.0,1.0,1.0,0.013234853744506836
105.0,16.0,16.0,0.013966798782348633
24.0,4.0,4.0,0.005817413330078125
25.0,3.0,3.0,0.004467010498046875
34.0,2.0,2.0,0.007523298263549805
94.0,6.0,6.0,0.01661205291748047
23.0,3.0,3.0,0.0
39.0,2.0,2.0,0.0
21.0,3.0,3.0,0.0042116641998291016
23.0,4.0,4.0,0.003004312515258789
16.0,3.0,3.0,0.005012989044189453
20.0,5.0,5.0,0.0038099288940429688
20.0,2.0,2.0,0.004444599151611328
24.0,5.0,5.0,0.0
26.0,3.0,3.0,0.008101224899291992
52.0,5.0,5.0,0.005384683609008789
