Timesteps,Collisions,Steps Waited,Real-Time Elapsed
75.0,9.0,9.0,0.03029799461364746
65.0,9.0,9.0,0.029253482818603516
18.0,3.0,3.0,0.00805974006652832
32.0,12.0,12.0,0.018283367156982422
25.0,9.0,9.0,0.007808685302734375
19.0,2.0,2.0,0.005751371383666992
35.0,11.0,11.0,0.011329889297485352
30.0,5.0,5.0,0.009115934371948242
29.0,8.0,8.0,0.0036995410919189453
14.0,3.0,3.0,0.0
13.0,1.0,1.0,0.015506982803344727
21.0,7.0,7.0,0.007936239242553711
77.0,22.0,22.0,0.03199911117553711
29.0,6.0,6.0,0.010392427444458008
32.0,10.0,10.0,0.012417793273925781
74.0,16.0,16.0,0.04146623611450195
33.0,15.0,15.0,0.023421525955200195
32.0,3.0,3.0,0.03256654739379883
18.0,4.0,4.0,0.012396574020385742
41.0,14.0,14.0,0.03405261039733887
41.0,5.0,5.0,0.02070021629333496
24.0,8.0,8.0,0.004729032516479492
22.0,6.0,6.0,0.012093544006347656
152.0,14.0,14.0,0.0442657470703125
19.0,8.0,8.0,0.01741504669189453
33.0,6.0,6.0,0.01016545295715332
43.0,18.0,18.0,0.009579896926879883
47.0,13.0,13.0,0.008568525314331055
46.0,5.0,5.0,0.01681208610534668
18.0,1.0,1.0,0.006805419921875
26.0,8.0,8.0,0.011612415313720703
42.0,14.0,14.0,0.024178743362426758
14.0,3.0,3.0,0.004254579544067383
25.0,9.0,9.0,0.01326608657836914
39.0,15.0,15.0,0.017119646072387695
107.0,38.0,38.0,0.04398536682128906
46.0,18.0,18.0,0.015531063079833984
26.0,11.0,11.0,0.010553121566772461
50.0,6.0,6.0,0.012108325958251953
55.0,4.0,4.0,0.01868605613708496
25.0,13.0,13.0,0.0126190185546875
34.0,9.0,9.0,0.012612342834472656
54.0,7.0,7.0,0.024187326431274414
32.0,5.0,5.0,0.008520126342773438
19.0,7.0,7.0,0.010166645050048828
38.0,5.0,5.0,0.012533903121948242
91.0,8.0,8.0,0.033612966537475586
64.0,12.0,12.0,0.028370141983032227
46.0,13.0,13.0,0.022433042526245117
39.0,9.0,9.0,0.01866006851196289
60.0,14.0,14.0,0.02812361717224121
65.0,11.0,11.0,0.02203989028930664
75.0,23.0,23.0,0.026693105697631836
174.0,25.0,25.0,0.06591963768005371
35.0,8.0,8.0,0.016597986221313477
88.0,18.0,18.0,0.03484296798706055
68.0,16.0,16.0,0.02028632164001465
53.0,15.0,15.0,0.018748760223388672
21.0,7.0,7.0,0.008423089981079102
52.0,12.0,12.0,0.008394241333007812
32.0,13.0,13.0,0.0213167667388916
95.0,11.0,11.0,0.03896069526672363
17.0,2.0,2.0,0.013545989990234375
21.0,5.0,5.0,0.009239435195922852
48.0,8.0,8.0,0.030681371688842773
36.0,6.0,6.0,0.013229608535766602
30.0,10.0,10.0,0.012878179550170898
61.0,11.0,11.0,0.0223233699798584
16.0,5.0,5.0,0.005928516387939453
39.0,8.0,8.0,0.017167091369628906
24.0,12.0,12.0,0.008654356002807617
40.0,10.0,10.0,0.008722066879272461
45.0,15.0,15.0,0.021502017974853516
17.0,5.0,5.0,0.009516000747680664
42.0,12.0,12.0,0.020595550537109375
20.0,8.0,8.0,0.009221315383911133
46.0,9.0,9.0,0.012760162353515625
26.0,7.0,7.0,0.008917570114135742
21.0,8.0,8.0,0.009732961654663086
29.0,5.0,5.0,0.01160430908203125
70.0,14.0,14.0,0.025783538818359375
16.0,4.0,4.0,0.0037152767181396484
44.0,6.0,6.0,0.023387908935546875
63.0,21.0,21.0,0.029523849487304688
16.0,3.0,3.0,0.004937171936035156
19.0,4.0,4.0,0.0058438777923583984
74.0,21.0,21.0,0.031103849411010742
20.0,6.0,6.0,0.005655765533447266
29.0,10.0,10.0,0.016971826553344727
31.0,9.0,9.0,0.01108241081237793
102.0,15.0,15.0,0.03317070007324219
57.0,11.0,11.0,0.02187943458557129
59.0,9.0,9.0,0.03567004203796387
29.0,4.0,4.0,0.01758718490600586
50.0,22.0,22.0,0.02668595314025879
60.0,10.0,10.0,0.02263641357421875
19.0,7.0,7.0,0.006543636322021484
68.0,4.0,4.0,0.02374553680419922
19.0,3.0,3.0,0.0070111751556396484
19.0,5.0,5.0,0.0067026615142822266
73.0,9.0,9.0,0.023740053176879883
23.0,4.0,4.0,0.007538318634033203
66.0,18.0,18.0,0.02126288414001465
90.0,10.0,10.0,0.031572818756103516
23.0,3.0,3.0,0.007508516311645508
33.0,16.0,16.0,0.010162353515625
18.0,7.0,7.0,0.0057849884033203125
30.0,7.0,7.0,0.015108585357666016
32.0,13.0,13.0,0.008614063262939453
23.0,8.0,8.0,0.01835489273071289
22.0,4.0,4.0,0.011408567428588867
45.0,5.0,5.0,0.014658927917480469
67.0,7.0,7.0,0.028989076614379883
50.0,11.0,11.0,0.016813278198242188
141.0,20.0,20.0,0.044809818267822266
37.0,10.0,10.0,0.01472926139831543
44.0,5.0,5.0,0.014558076858520508
27.0,10.0,10.0,0.01596808433532715
60.0,12.0,12.0,0.014589786529541016
74.0,11.0,11.0,0.03339862823486328
41.0,4.0,4.0,0.014183759689331055
78.0,11.0,11.0,0.03219294548034668
39.0,14.0,14.0,0.01570415496826172
60.0,11.0,11.0,0.015742778778076172
24.0,6.0,6.0,0.013892650604248047
44.0,8.0,8.0,0.017029523849487305
122.0,20.0,20.0,0.044632673263549805
50.0,5.0,5.0,0.01712512969970703
19.0,4.0,4.0,0.004856109619140625
22.0,7.0,7.0,0.003645658493041992
73.0,14.0,14.0,0.027777671813964844
25.0,8.0,8.0,0.007856607437133789
22.0,7.0,7.0,0.007896900177001953
21.0,4.0,4.0,0.0065021514892578125
41.0,10.0,10.0,0.013744115829467773
29.0,2.0,2.0,0.015504598617553711
15.0,1.0,1.0,0.008936882019042969
23.0,2.0,2.0,0.01361227035522461
17.0,5.0,5.0,0.008367776870727539
32.0,11.0,11.0,0.019670963287353516
55.0,8.0,8.0,0.017318248748779297
18.0,7.0,7.0,0.009037971496582031
37.0,7.0,7.0,0.014977693557739258
88.0,13.0,13.0,0.02654242515563965
27.0,7.0,7.0,0.01437687873840332
79.0,18.0,18.0,0.028692245483398438
