Timesteps,Collisions,Steps Waited
1466,4,0
157,1,0
691,7,0
505,6,0
4898,12,0
770,6,0
1790,6,0
666,3,0
215,3,0
412,6,0
341,8,0
1209,4,0
292,3,0
704,6,0
1141,9,0
2553,14,0
422,7,0
350,4,0
1359,0,0
560,5,0
5378,20,0
1257,14,0
1056,5,0
431,3,0
1782,2,0
4986,13,0
119,3,0
1367,4,0
504,4,0
499,5,0
2642,11,0
1328,7,0
567,1,0
6949,12,0
4235,16,0
276,5,0
1887,4,0
5776,24,0
2956,7,0
391,4,0
1047,4,0
217,5,0
272,5,0
3729,9,0
1069,5,0
280,0,0
344,3,0
880,16,0
3675,13,0
608,4,0
1002,8,0
498,5,0
1055,10,0
1288,6,0
434,0,0
1252,6,0
1270,4,0
1193,2,0
1408,5,0
222,5,0
4871,17,0
5238,21,0
283,6,0
1328,5,0
7010,23,0
4696,18,0
1669,2,0
2441,10,0
4036,14,0
572,1,0
420,9,0
206,5,0
6650,19,0
265,7,0
279,6,0
1544,3,0
2311,12,0
188,1,0
5157,17,0
3631,12,0
2914,9,0
975,4,0
526,7,0
586,4,0
1261,3,0
753,8,0
1174,7,0
4068,8,0
1759,8,0
241,1,0
4385,19,0
927,5,0
1808,5,0
399,1,0
3080,10,0
378,4,1
4126,20,0
2558,4,0
2857,8,0
1171,4,0
497,3,0
2411,6,0
3838,14,0
1138,2,0
1292,15,0
2498,18,0
1767,1,0
231,3,0
834,5,0
831,5,0
2007,6,0
784,8,0
1226,5,0
637,1,0
753,2,0
367,7,0
458,4,0
1473,8,0
4004,15,0
1589,5,0
1653,12,0
172,4,0
3300,8,0
3870,12,0
2944,17,0
567,5,0
5000,11,0
801,2,0
517,8,0
1044,7,0
3006,6,0
7980,13,0
4046,15,0
2116,6,0
753,2,0
3058,11,0
1623,11,0
184,5,0
1581,5,0
3659,9,0
778,2,0
1520,10,0
550,6,0
2297,5,0
890,4,0
4022,11,0
3303,13,0
5878,20,0
1177,9,0
3432,13,0
539,5,0
1490,10,0
736,10,0
1210,4,0
1852,7,0
1288,5,0
5273,21,0
3540,16,0
2610,12,0
1062,13,0
1584,2,0
881,0,0
7006,15,0
260,4,0
1311,7,0
237,4,0
1901,10,0
694,6,0
620,5,0
882,5,0
2549,7,0
1695,9,0
351,2,0
1238,6,0
1214,5,0
690,10,0
2529,16,0
1333,6,0
2158,10,0
725,7,0
662,5,0
636,4,0
279,1,0
85,0,0
2551,9,0
848,10,0
1299,10,0
1870,3,0
200,1,0
1049,4,0
535,5,0
1281,3,0
1770,8,0
657,6,0
421,7,0
520,2,0
935,9,0
1112,12,0
3039,3,0
