Timesteps,Collisions,Steps Waited
356,6,6
1609,5,5
659,8,8
2224,19,19
2058,19,19
5006,29,29
1584,22,22
3004,17,17
2024,13,13
480,13,13
168,12,12
715,9,9
1953,12,12
531,9,9
2127,17,17
1783,8,8
3756,13,13
1044,11,11
1871,5,5
824,9,9
413,5,5
3388,22,22
1525,12,12
1583,17,17
786,5,5
4222,33,33
3997,22,22
361,9,9
946,3,3
569,14,14
3102,19,19
5258,21,21
292,1,1
342,4,4
1282,10,10
3209,14,14
1274,9,9
5948,26,26
357,6,6
2179,10,10
152,2,2
862,3,3
4349,36,36
2738,27,27
987,12,12
613,9,9
776,14,14
1154,17,17
828,3,3
947,7,7
430,8,8
3227,11,11
668,12,12
1256,16,16
1200,6,6
2816,8,8
537,13,13
823,11,11
969,6,6
3667,13,13
2562,6,6
251,7,7
1108,7,7
1608,13,13
3042,16,16
5396,27,27
1130,10,10
2682,12,12
1658,15,15
1265,9,9
739,0,0
476,7,7
880,11,11
2587,8,8
1868,12,12
915,10,10
1895,15,15
930,2,2
1762,6,6
2018,19,19
602,8,8
999,13,13
833,9,9
1921,4,4
303,7,7
1009,8,8
3295,17,17
352,6,6
704,9,9
2220,26,26
427,8,8
8474,30,30
1028,6,6
2672,11,11
671,9,9
721,4,4
2765,7,7
2843,8,8
472,12,12
1965,14,14
1560,14,14
675,7,7
6799,30,30
554,2,2
631,12,12
250,4,4
267,4,4
3249,14,14
5749,25,25
780,3,3
2684,7,7
1724,12,12
5813,23,23
3595,25,25
2168,9,9
1751,5,5
1609,4,4
283,0,0
4496,16,16
1220,8,8
909,15,15
1379,14,14
2469,13,13
2290,2,2
2722,13,13
1958,13,13
533,7,7
1677,17,17
976,10,10
1674,17,17
3445,14,14
428,8,8
3489,25,25
1491,7,7
1373,11,11
3900,34,34
637,3,3
3879,26,26
1319,7,7
3267,14,14
2090,6,6
1853,19,19
1091,12,12
5929,26,26
3048,20,20
433,7,7
1436,7,7
1967,12,12
443,8,8
853,15,15
413,11,11
5026,27,27
1429,13,13
570,0,0
852,8,8
1176,7,7
545,3,3
666,17,17
1624,9,9
1549,20,20
307,8,8
4822,27,27
1036,12,12
2044,7,7
5339,32,32
9015,32,32
1344,3,3
1100,13,13
586,5,5
777,10,10
2845,19,19
2046,4,4
1629,9,9
609,3,3
2158,11,11
1748,11,11
1177,25,25
535,8,8
1163,5,5
632,5,5
921,13,13
342,9,9
2639,18,18
902,7,7
1741,4,4
813,3,3
180,3,3
1321,6,6
8488,23,23
1397,13,13
2076,12,12
505,12,12
570,10,10
198,4,4
2699,24,24
1684,21,21
1399,17,17
212,7,7
887,5,5
1979,8,8
2488,12,12
3455,20,20
6252,23,23
611,6,6
1481,10,10
2038,6,6
273,5,5
1323,7,7
472,13,13
505,5,5
136,5,5
661,11,11
7479,18,18
843,2,2
754,9,9
414,11,11
454,6,6
1986,11,11
9240,40,40
279,7,7
4603,17,17
314,2,2
3866,14,14
327,3,3
1193,12,12
6069,17,17
2599,13,13
1142,6,6
2891,15,15
1545,6,6
2339,21,21
3036,14,14
1724,6,6
576,10,10
771,3,3
2200,6,6
2503,11,11
918,2,2
413,2,2
330,4,4
542,4,4
504,6,6
974,11,11
2711,5,5
4278,12,12
381,8,8
7733,26,26
321,6,6
1207,9,9
2582,9,9
5082,24,24
1503,6,6
2535,15,15
878,8,8
4405,4,4
742,7,7
636,13,13
550,5,5
6844,21,21
478,6,6
3825,20,20
2273,15,15
1742,19,19
653,8,8
822,6,6
458,15,15
628,9,9
2701,20,20
4623,20,20
779,7,7
4520,35,35
248,15,15
655,7,7
2166,9,9
211,8,8
397,5,5
2973,17,17
1660,7,7
1181,7,7
1967,14,14
764,9,9
2632,9,9
2308,9,9
4303,11,11
2228,21,21
1094,6,6
1241,11,11
2006,9,9
1529,15,15
1264,9,9
7279,38,38
1025,8,8
1891,13,13
1508,13,13
1308,9,9
1641,7,7
260,1,1
289,4,4
1079,9,9
725,5,5
2476,14,14
745,7,7
431,8,8
1461,9,9
272,10,10
1590,6,6
4207,9,9
391,1,1
1960,7,7
645,2,2
3159,12,12
461,7,7
8298,31,31
1739,9,9
214,4,4
1731,13,13
4230,9,9
840,14,14
4011,21,21
2057,10,10
7217,22,22
4138,11,11
346,10,10
3916,12,12
421,3,3
5034,21,21
1184,13,13
319,2,2
614,10,10
1303,9,9
522,2,2
181,3,3
227,7,7
2817,13,13
3057,19,19
975,5,5
684,18,18
441,7,7
473,4,4
1145,9,9
1618,15,15
742,3,3
5331,9,9
923,5,5
882,6,6
741,9,9
3458,17,17
1209,10,10
456,6,6
2640,32,32
520,8,8
4204,7,7
1269,6,6
2340,23,23
3953,21,21
985,7,7
2581,20,20
479,3,3
1200,7,7
806,5,5
396,2,2
623,1,1
482,5,5
810,9,9
834,5,5
3012,13,13
1110,15,15
2111,11,11
4730,21,21
513,5,5
2697,19,19
324,7,7
3039,22,22
399,9,9
1222,16,16
204,9,9
380,9,9
1706,15,15
708,8,8
1745,7,7
510,14,14
242,11,11
781,12,12
1866,19,19
576,8,8
1709,19,19
3656,18,18
582,7,7
863,7,7
2831,10,10
1360,16,16
638,19,19
349,5,5
1687,11,11
2115,20,20
628,9,9
1552,9,9
592,14,14
360,13,13
6532,28,28
289,7,7
1267,7,7
4419,19,19
2683,6,6
367,14,14
2653,20,20
3657,16,16
1436,8,8
1222,9,9
445,11,11
1599,13,13
667,6,6
3540,19,19
1398,7,7
5821,24,24
1365,9,9
787,12,12
800,7,7
4538,31,31
673,15,15
2104,18,18
2075,7,7
2006,11,11
1004,10,10
313,2,2
4417,28,28
4212,12,12
3839,13,13
564,2,2
469,8,8
344,5,5
1158,8,8
756,11,11
1831,16,16
1023,15,15
1428,7,7
2992,25,25
489,1,1
1522,8,8
1847,25,25
1864,12,12
437,3,3
194,4,4
914,7,7
757,4,4
1029,15,15
2941,19,19
5805,16,16
1499,10,10
763,6,6
468,2,2
911,4,4
224,0,0
866,7,7
1872,8,8
3534,28,28
4005,15,15
2212,8,8
1609,10,10
766,10,10
2140,13,13
742,5,5
2336,4,4
136,7,7
983,10,10
1866,15,15
259,4,4
4304,19,19
2799,10,10
427,6,6
916,12,12
1554,12,12
187,2,2
686,8,8
3545,24,24
3764,9,9
575,2,2
1466,8,8
2312,14,14
8690,15,15
167,3,3
471,6,6
2956,15,15
2209,17,17
2309,12,12
589,4,4
2577,14,14
2266,8,8
374,15,15
3263,21,21
844,7,7
1429,13,13
934,7,7
2680,17,17
1947,12,12
3020,20,20
