Timesteps,Collisions,Steps Waited
1014,6,1
2961,9,0
1138,5,0
1370,12,1
253,2,0
2126,22,0
2839,9,0
2686,13,0
710,9,1
2403,18,0
380,11,0
184,6,0
1901,6,0
4340,17,0
2729,11,1
1001,18,0
1727,12,0
1912,9,1
1970,14,0
3841,15,0
3053,19,0
1412,16,0
642,2,0
1483,20,1
426,5,1
7198,21,0
555,7,0
2044,12,0
3001,27,1
3772,18,0
2755,16,1
356,7,0
1500,10,0
816,7,0
251,6,0
3715,17,0
2758,8,0
3636,12,1
2859,13,0
637,5,0
704,11,1
297,4,0
4997,19,1
360,6,0
2636,8,0
1446,6,0
4374,17,0
5435,19,0
218,6,0
2585,12,0
923,9,1
247,5,0
628,5,1
344,4,0
1275,9,0
592,6,0
1324,13,0
1392,19,0
370,2,1
340,3,0
1607,9,0
1086,8,0
2719,14,0
3935,15,0
5042,32,0
428,9,0
1197,7,0
198,1,0
686,10,1
777,3,1
1295,15,0
1329,8,0
1481,7,1
919,5,1
454,9,1
2336,9,0
658,11,0
726,5,0
597,7,0
1842,15,0
768,5,1
664,9,0
609,11,0
341,9,1
1380,11,1
812,6,0
1623,9,0
1035,9,0
528,6,0
2320,11,0
1036,8,1
614,4,0
531,7,0
1634,9,0
592,8,0
2229,16,1
1136,10,1
796,8,0
2641,17,1
341,7,1
2410,11,0
586,14,0
4163,16,0
777,14,0
1028,5,0
4050,13,0
948,5,0
1083,13,0
297,5,0
3895,12,1
416,7,0
4935,15,0
1884,6,0
1523,8,0
2004,4,0
811,8,0
1398,13,1
2058,10,0
1034,15,0
1132,7,1
498,8,0
2306,5,1
660,5,0
1082,4,0
1968,14,0
1468,13,0
3566,12,1
4330,23,1
1592,11,0
1875,15,0
4727,17,0
258,6,0
6958,26,1
4559,11,1
3134,12,1
456,8,1
3687,15,0
2837,12,1
770,8,0
2336,13,0
3011,14,0
272,6,0
871,5,0
1346,2,0
152,4,0
1776,10,0
1695,13,1
3161,12,0
358,4,0
3281,15,0
361,4,1
991,6,1
470,5,1
611,11,1
2256,14,0
3440,18,0
1067,12,0
3519,32,1
190,8,0
1217,6,1
1344,6,0
156,0,0
615,4,0
641,5,0
679,5,0
661,8,0
3060,20,0
851,8,1
1186,4,1
1573,11,1
878,4,0
461,5,0
283,6,0
1218,7,0
1838,18,0
783,14,1
276,2,0
250,4,1
1250,7,0
2874,8,0
2338,10,0
260,2,1
962,6,0
500,2,0
7569,29,0
4437,15,0
1518,17,1
1812,7,1
5182,29,0
1681,11,0
367,6,1
1484,18,0
294,4,0
1064,6,1
6962,24,1
2931,9,0
1797,15,1
2515,7,0
305,5,1
2137,15,1
254,4,0
1410,16,1
671,6,0
495,3,0
476,6,0
973,10,1
364,5,0
4632,13,0
4910,23,0
456,8,0
4157,24,0
2580,23,0
202,10,1
1979,11,0
723,11,1
5692,22,0
832,15,0
2431,13,0
1570,12,0
2495,16,0
2369,16,0
305,5,1
2248,15,1
1642,11,0
402,5,1
3350,15,1
986,10,0
1733,16,0
1608,10,1
97,1,0
501,2,0
1288,13,0
962,7,1
6197,12,1
703,3,0
974,5,0
5197,19,0
3945,13,0
1336,10,0
393,8,0
3196,11,0
2040,17,1
4237,13,1
749,7,0
1070,7,1
2545,11,0
687,5,0
736,9,0
475,5,1
2551,8,0
2699,14,1
4272,14,0
7387,23,1
372,4,1
437,6,0
670,13,0
1861,13,0
292,5,1
2120,10,0
2550,13,0
1986,15,0
5543,17,0
1051,9,0
2819,7,0
1915,7,0
11121,33,0
1908,13,0
507,14,1
3167,13,0
1665,10,1
158,3,0
716,8,1
3577,13,0
2753,9,0
808,11,0
2547,11,0
921,11,0
9465,37,0
516,6,1
944,10,0
242,2,1
2506,7,0
849,7,0
6292,18,1
364,5,0
790,6,0
323,12,0
332,5,0
4332,11,0
5449,23,1
343,7,2
371,10,1
2300,14,1
3741,19,0
1826,19,1
1331,9,1
862,8,1
1143,8,0
289,6,0
3505,17,2
1182,10,1
2542,8,0
4198,8,0
2622,14,0
534,6,1
1083,4,0
255,4,0
1070,11,1
2607,19,0
6806,33,1
4206,21,1
1303,12,1
762,8,0
1589,10,0
3153,17,0
795,13,1
1194,13,0
1263,8,0
3730,17,1
660,1,0
2258,7,0
633,4,0
565,6,1
3765,13,0
810,5,1
201,2,0
368,6,0
518,8,0
6363,13,0
2164,7,0
434,4,1
121,6,1
3747,14,0
836,7,0
635,9,0
4031,11,0
920,10,0
577,11,1
3224,12,0
1140,10,0
1234,10,1
288,8,1
614,5,0
1613,9,0
821,11,0
1144,9,0
1677,11,2
4744,20,0
1462,10,0
2302,22,0
4563,25,0
7167,37,0
1564,4,0
1013,15,0
4834,20,1
966,9,0
2025,12,0
588,9,0
481,9,1
1932,4,0
1292,10,0
790,4,0
1886,9,0
677,11,1
2671,16,0
751,6,0
522,12,0
2641,19,1
309,6,0
571,10,1
766,7,0
172,3,0
1053,2,0
2310,10,1
5176,10,0
309,7,1
5489,25,0
2916,15,0
401,5,0
465,5,0
8519,29,0
2186,15,0
2664,6,0
634,10,0
759,3,0
1401,8,0
3868,15,0
1848,14,0
4169,14,0
682,11,1
2540,7,1
513,7,1
707,8,1
238,5,0
1450,7,0
414,3,1
2378,6,1
3296,20,0
495,3,1
235,8,0
1766,6,0
3422,23,1
2020,9,0
1526,5,1
494,7,1
738,5,1
1625,14,0
2900,18,0
347,4,1
325,7,0
2633,20,1
2819,19,0
259,4,0
5377,22,0
3741,15,1
1203,6,0
1182,8,1
236,10,1
926,6,0
3081,14,0
2428,18,0
360,9,0
504,6,1
1335,9,0
437,7,1
1033,7,1
1278,13,1
1596,11,1
1795,17,0
1481,16,0
411,5,1
2718,13,0
3367,10,0
3688,19,1
1342,6,0
364,7,0
5683,19,1
1474,6,1
2626,12,1
572,4,0
501,3,0
969,9,0
1916,14,0
1332,12,0
1587,8,0
3086,17,0
416,6,0
3524,11,1
1050,10,0
153,7,0
710,4,1
278,4,0
182,6,1
1273,10,1
5934,17,1
2340,16,0
1772,15,1
533,3,0
3575,8,0
955,4,0
2202,11,0
4014,18,0
3354,22,0
3001,17,0
4194,13,0
1631,9,1
1695,8,1
550,3,0
306,5,0
4721,21,0
5668,19,1
4827,19,1
2474,14,0
1528,20,1
3311,10,0
2178,2,0
916,2,0
2837,14,0
10302,26,0
4750,12,0
2066,9,0
5020,31,1
2512,16,0
4910,14,0
1326,9,1
3294,16,0
4291,14,1
498,5,0
2616,10,0
3624,9,0
2438,16,0
2505,14,0
2141,19,0
436,5,0
2684,12,0
1942,10,0
1660,10,0
2068,11,1
2357,8,1
6612,31,0
1884,21,0
5033,21,0
1092,13,2
1069,5,0
1548,19,1
917,4,0
1165,6,0
1179,9,0
480,6,0
454,7,0
729,8,0
4725,16,0
620,5,0
356,10,0
1237,5,0
203,3,0
10170,31,0
4848,21,0
2558,11,0
3343,16,1
3685,20,0
1721,6,0
1851,9,0
1406,5,0
2103,23,0
266,8,0
235,11,1
5835,19,0
198,7,1
2514,15,0
587,10,0
5080,23,1
685,9,0
4889,20,1
606,6,0
1038,10,1
779,15,0
8945,33,0
485,13,0
372,6,0
1493,8,0
1774,5,0
2084,12,0
1112,17,0
1293,19,0
1982,7,0
1719,15,0
3777,16,1
927,1,0
2043,19,1
358,2,0
398,5,0
2484,18,0
866,9,0
367,7,0
2428,8,0
855,8,0
5723,20,0
363,7,0
379,2,0
536,2,0
1819,17,0
857,8,1
288,6,0
3207,7,1
3545,10,0
1006,7,1
958,10,0
2602,17,1
977,9,0
3115,6,0
2900,10,1
1415,10,1
1000,3,0
1697,22,0
920,3,1
1659,8,0
3913,17,1
1001,12,1
447,17,0
5055,28,0
1031,10,0
1103,18,0
758,12,0
541,3,0
1853,10,0
2152,10,0
3358,11,0
125,4,0
1989,9,0
205,8,0
228,3,0
4988,16,0
2509,18,1
526,2,0
1094,11,0
2325,10,0
4568,24,0
282,5,1
1671,8,0
1107,10,1
2560,13,1
4008,18,0
1561,3,0
1361,7,0
3532,17,1
857,7,1
2548,10,0
584,8,1
960,10,0
993,6,0
3621,14,0
2684,15,0
2397,9,0
319,11,1
480,6,0
6955,27,0
4618,15,1
450,7,1
836,9,0
4811,32,1
2236,11,0
6247,18,1
278,10,1
913,10,0
2027,14,0
312,5,0
1327,5,0
351,10,0
2793,9,0
1455,9,0
3419,14,0
1422,17,0
176,4,1
2118,4,0
5829,22,1
4063,18,0
2113,10,0
531,13,1
259,4,0
1585,8,1
3243,10,0
3635,13,0
311,7,0
658,5,0
945,9,1
3307,15,0
841,11,1
1712,12,1
424,7,0
3015,14,0
1367,9,0
3487,10,1
357,7,0
5145,27,0
1583,13,1
3522,5,0
1437,10,1
538,7,1
3401,18,0
2407,15,1
1176,8,0
617,15,0
1683,14,0
3465,11,0
461,13,0
728,10,0
2496,13,0
1255,12,0
488,7,1
565,10,0
524,8,0
536,13,1
960,5,0
1655,7,0
927,5,1
158,3,0
968,5,0
1211,8,1
2178,10,0
273,9,1
1525,6,0
468,8,0
1926,14,1
550,9,1
163,3,0
1295,8,1
2614,14,1
3492,16,0
3012,10,0
2114,17,1
350,9,1
1205,5,0
2630,11,0
295,5,1
154,3,1
7622,25,1
392,6,0
1968,12,1
418,3,0
736,12,0
1423,13,0
1480,12,1
454,6,0
539,12,1
194,5,0
504,6,0
1322,15,0
545,5,0
1962,8,1
409,6,1
1227,7,1
857,6,0
191,7,0
4927,21,0
5808,13,0
718,3,0
1291,8,0
5550,15,0
2487,16,1
3322,13,0
3950,11,0
1776,12,0
3732,16,1
396,7,1
736,5,0
5134,21,1
807,15,1
2852,24,0
5466,22,0
1391,6,0
1162,11,1
2291,14,1
1643,15,1
1747,8,1
3628,19,1
2403,8,1
1741,7,0
1767,5,1
429,8,0
505,8,0
572,12,1
2077,7,1
3344,17,1
1088,5,0
2019,6,0
519,3,0
825,9,0
677,6,1
477,7,0
2204,15,0
1828,12,0
1283,8,0
1319,12,0
469,10,0
1388,9,1
2375,20,0
796,5,0
1859,8,0
282,10,1
6174,16,0
2564,5,0
1316,10,1
2139,13,0
1764,4,0
801,9,1
500,9,0
269,7,1
366,8,0
3547,14,1
1354,13,0
1609,9,0
2827,13,0
479,4,0
1780,9,0
1592,9,0
3296,17,0
372,4,1
1022,10,0
923,11,0
2083,16,1
623,5,0
392,6,0
7351,34,1
2144,10,1
476,10,0
1172,8,0
646,3,0
3085,26,0
1939,16,0
12148,32,0
2908,12,0
6241,13,0
1201,6,0
618,5,0
687,5,0
2630,14,0
3220,17,1
2975,14,0
401,4,0
181,5,0
1671,4,0
1618,5,0
1343,10,1
1917,9,0
1642,10,0
774,13,0
1069,7,1
1128,4,0
765,12,0
1976,6,1
1286,11,1
726,6,0
1057,8,0
6119,11,1
1490,20,1
628,10,1
1842,8,0
1992,5,1
283,3,0
994,11,1
1275,17,1
647,6,1
3655,21,0
2165,17,0
1139,10,0
381,16,1
2220,14,1
436,7,0
1002,8,0
1954,14,0
1367,10,0
3119,22,1
