Timesteps,Collisions,Steps Waited
9003,20,0
1127,8,0
716,6,0
2168,7,0
3118,8,0
3849,26,0
1564,8,0
935,6,0
1186,7,0
2797,17,0
1811,12,0
749,10,0
2526,9,0
709,5,0
1155,9,1
2130,12,0
686,4,0
1496,11,0
1268,1,0
6964,29,0
565,6,0
383,4,0
5649,22,0
1298,5,0
1190,2,0
1824,15,0
1411,4,0
1416,9,0
1227,9,0
887,9,0
1039,12,0
2090,10,0
3197,24,0
470,7,0
388,4,0
1099,11,0
1335,9,0
258,4,0
555,4,0
5241,15,0
2572,7,0
624,14,0
2377,10,0
4207,15,0
2110,8,0
946,9,0
664,4,0
143,1,0
7923,21,0
1171,10,0
1461,5,0
799,13,0
1151,8,0
277,4,1
327,6,0
3115,13,1
1140,10,0
783,3,0
2326,12,0
336,0,0
1112,3,0
1433,12,0
1680,12,0
1299,11,0
1116,9,0
6686,18,0
1794,12,0
1565,11,0
239,7,0
1446,10,0
3400,19,0
1398,9,0
1636,9,0
3617,16,0
1169,8,0
1655,7,0
1805,7,0
499,3,0
587,6,0
2855,11,0
4189,9,0
1963,10,0
1430,9,0
625,4,0
598,13,0
325,1,0
2073,15,0
1325,0,0
4700,18,0
3149,17,0
4234,15,0
3044,4,0
183,5,0
2433,23,0
1498,5,0
787,7,0
6704,19,0
416,7,0
958,9,0
903,2,0
1974,7,0
3555,13,0
841,7,0
761,2,0
1121,8,0
1060,3,0
259,10,0
3888,9,0
1961,9,0
393,0,0
1236,6,0
8767,20,0
234,1,0
3447,16,0
965,4,0
3335,10,0
1477,5,0
2384,11,0
522,5,0
525,2,0
1119,8,0
1006,4,0
1496,15,0
5234,17,0
1291,13,0
2114,7,0
520,7,0
957,12,0
245,2,0
7214,32,0
604,4,0
1863,22,0
2689,16,0
2008,20,0
1596,11,0
1225,13,0
2039,10,0
199,1,0
1420,15,0
1172,4,0
721,8,0
1458,5,0
657,6,0
1140,13,0
1407,10,0
3526,15,0
293,6,0
1825,6,0
229,1,0
651,7,0
1322,16,0
657,6,0
1232,8,0
182,1,0
2833,6,0
3927,9,0
2844,14,0
906,6,0
1865,4,0
7190,30,0
6073,27,0
3215,16,0
2155,8,0
1943,16,0
1019,6,0
4824,17,0
148,3,0
2142,16,0
1227,10,0
2008,7,0
1158,5,0
2172,7,0
2435,9,0
2935,15,0
1426,8,0
187,5,0
2379,8,0
6189,16,0
1562,8,0
753,5,0
5998,13,0
1640,5,0
1910,5,0
1798,14,0
586,1,0
311,3,0
3057,12,0
446,2,0
2758,7,0
815,5,0
267,1,0
2366,11,0
733,3,0
1926,13,0
3851,16,0
726,8,0
602,2,0
5886,17,0
3821,14,0
2049,5,0
1919,3,0
2012,7,0
423,3,0
1260,7,0
1830,13,0
2409,13,0
1181,1,0
307,3,0
628,6,0
3628,22,0
884,8,0
602,3,0
4122,15,0
540,10,0
7786,20,0
5326,20,0
723,5,0
2739,4,0
496,4,0
755,9,0
1037,8,0
1748,12,0
2119,9,0
727,9,0
1137,10,0
4362,9,0
1412,6,0
463,6,0
249,3,0
1333,5,0
1203,9,0
3436,16,0
693,13,0
247,2,0
1711,4,0
1288,3,0
852,3,0
3355,21,0
644,1,0
3681,16,0
234,3,0
1427,7,0
1816,6,0
1536,12,0
317,5,0
1417,11,0
526,3,0
467,6,0
402,3,0
484,4,0
4135,14,0
192,1,0
1441,6,0
497,8,0
5828,17,0
3230,16,0
809,6,0
465,6,0
4228,10,0
1591,10,0
1313,5,0
1813,13,0
2806,4,0
225,3,0
1176,4,0
2014,14,0
6709,30,0
371,3,0
1348,10,0
4471,15,0
5650,24,0
2591,13,0
213,2,0
1357,8,0
2115,4,0
4497,19,0
314,4,0
189,4,0
2202,9,0
1987,11,0
523,7,0
1224,5,0
1109,8,0
1029,5,0
1444,10,0
478,11,0
520,2,0
3086,6,0
370,7,0
176,1,0
2175,9,0
1196,6,0
3337,10,0
4307,9,0
2947,16,0
3167,16,0
4913,18,0
554,8,0
964,6,0
1187,6,0
2443,7,0
4781,13,0
262,0,0
398,5,0
815,7,0
407,2,0
207,8,0
483,0,0
1173,6,0
2190,9,0
3054,2,0
2894,15,0
2565,10,0
1235,9,0
2265,6,0
1208,5,0
2950,11,0
980,3,0
1750,5,0
873,7,0
4618,19,0
324,3,0
2237,11,0
1309,4,0
719,13,0
340,1,0
174,7,0
2059,7,0
652,7,0
1169,6,0
1213,5,0
1226,3,0
4046,11,0
2438,9,0
5418,31,0
1760,10,0
3176,21,0
1366,6,0
2648,9,0
5823,14,0
1178,5,0
4925,24,0
1255,14,0
3925,16,0
2375,13,0
431,9,0
2158,8,0
496,5,0
1118,4,0
2446,12,0
700,5,0
728,4,0
1619,7,0
7468,27,0
1241,7,0
2614,16,0
1855,6,0
370,0,0
2611,15,0
941,7,0
1515,3,0
1900,10,0
5039,17,0
1509,10,0
670,8,0
1487,1,0
2322,8,0
2936,10,0
191,4,0
543,2,0
640,6,0
1518,9,0
2636,6,0
341,1,0
1523,8,0
5437,14,0
1661,7,0
1104,9,0
1118,7,0
1599,6,0
2257,13,0
2010,15,0
1333,8,0
2166,8,0
2225,13,0
4294,16,0
274,6,0
596,6,0
401,0,0
1897,6,0
1539,11,0
4193,22,0
2697,3,0
1483,16,0
1508,9,0
1801,4,0
2537,11,0
2564,20,0
945,6,0
1608,3,0
2812,10,0
388,9,0
2819,7,0
4015,23,0
546,3,0
897,6,0
1029,5,0
474,4,0
788,3,0
400,4,0
1258,8,0
2853,12,0
5569,12,0
569,8,0
2083,2,0
738,8,0
1512,6,0
2299,1,0
483,4,0
1017,17,0
1350,5,0
823,4,0
660,9,0
5702,23,0
3293,14,0
1128,7,0
2463,9,0
1327,4,0
2162,18,0
610,12,0
2397,7,0
1876,9,0
1837,5,0
1834,3,0
1210,6,0
5089,11,0
661,11,0
3067,19,0
2927,7,0
936,6,0
4440,17,0
4896,21,0
205,4,0
518,8,0
943,4,0
2642,4,0
605,5,0
809,5,0
7473,13,0
2785,13,0
437,4,0
279,3,0
706,8,0
1760,12,0
637,1,0
431,1,0
4062,19,0
1365,11,0
490,2,0
714,9,0
641,6,0
1860,8,1
811,8,0
383,3,0
8228,30,0
1372,6,0
4429,18,0
428,8,0
1573,7,0
1191,8,0
355,4,0
2231,19,0
1532,8,0
531,9,0
10066,41,0
918,4,0
1572,6,0
1879,5,0
4260,11,0
4559,22,0
929,2,0
782,3,0
1222,11,0
190,7,0
137,1,0
1961,12,0
733,9,0
544,4,0
1682,14,0
2008,4,0
1042,13,0
2829,10,0
2721,4,0
1299,10,0
5806,12,0
521,1,0
4644,12,0
1254,9,0
1195,3,0
651,9,0
388,0,0
2394,6,0
1014,4,0
2337,11,0
501,7,0
2033,23,0
376,4,0
1687,9,0
1339,4,0
2236,9,0
608,11,0
275,2,0
963,3,0
1218,10,0
2422,9,0
2148,8,0
1177,11,0
1968,7,0
365,4,0
540,2,0
2120,5,0
1503,6,0
3516,14,0
2652,2,0
172,1,0
583,8,0
2759,8,0
1972,16,0
5647,22,0
2131,6,0
1240,7,0
219,4,0
1842,8,0
485,4,0
982,5,0
2521,13,0
838,4,0
759,9,0
1873,9,0
1176,2,0
4784,13,0
1300,13,0
1988,10,0
172,2,0
3571,10,0
4066,12,0
3328,10,0
404,0,0
4073,7,0
6691,14,0
165,1,0
801,9,1
2297,6,0
748,4,0
594,2,0
1489,12,0
3153,15,0
1794,8,0
914,3,0
730,4,0
1191,7,0
1713,10,0
986,1,0
4094,12,0
357,5,0
370,0,0
3072,15,0
6426,22,0
803,10,0
565,3,0
1457,3,0
1850,15,0
4288,11,0
3450,16,0
750,10,0
2223,2,0
2930,14,0
2408,7,0
3512,16,0
1610,6,0
1392,5,0
4421,16,0
9812,32,0
694,4,0
2151,6,0
1709,5,0
950,2,0
875,5,0
3156,14,0
840,6,0
463,8,0
569,4,0
932,1,0
1035,6,0
1211,6,0
2641,10,0
891,9,0
4673,16,0
507,8,0
977,6,0
1226,9,0
219,4,0
1575,10,0
3888,12,0
290,1,0
2501,12,0
3619,10,0
565,7,0
480,15,0
418,3,0
2091,8,0
418,17,0
3341,11,0
174,3,0
3887,23,0
145,1,0
2267,16,0
5662,19,0
434,4,0
2322,10,0
270,2,0
111,0,0
317,6,0
3077,13,0
3071,10,0
469,10,0
384,7,0
1242,10,0
908,4,0
422,3,0
4347,11,0
3203,8,0
1744,4,0
954,4,0
680,9,0
1783,9,0
2564,8,0
2315,12,0
314,1,0
237,2,0
870,8,0
713,5,0
1043,11,0
1355,13,0
588,4,0
1749,11,0
687,9,0
2036,13,0
3424,10,0
6779,27,0
249,11,0
844,7,0
3372,12,0
2273,7,0
1108,8,0
1079,12,0
376,4,0
533,11,0
1203,11,0
1160,13,0
3096,18,0
438,3,0
2226,15,0
4085,18,0
477,3,0
1215,10,0
550,3,0
1105,3,0
1840,5,0
508,3,0
3041,6,0
401,2,0
5058,19,0
2584,12,0
738,11,0
5593,29,0
3136,13,0
787,10,0
931,4,0
7077,29,0
1994,26,0
6606,26,0
2413,18,0
229,2,0
2361,12,0
679,0,0
1644,16,0
1678,4,0
1075,9,0
1670,13,0
648,7,0
2292,8,0
2208,7,0
2116,7,0
648,11,0
1432,11,0
3480,8,0
423,4,0
3114,12,0
2235,14,0
2499,13,0
1615,10,0
2566,11,0
1128,3,0
1033,14,0
507,6,0
1438,11,0
152,2,0
3223,6,0
3249,11,0
3735,11,0
746,6,0
2140,6,0
675,4,0
4787,11,0
358,3,0
4281,17,0
727,8,0
2020,12,0
1166,9,0
1008,9,0
523,2,0
892,2,0
2106,14,0
2817,8,0
1651,11,0
601,6,0
5507,19,0
3392,12,0
727,3,0
174,2,0
264,8,0
491,7,1
813,9,0
535,5,0
1043,13,0
959,6,0
2174,9,0
1587,5,0
501,3,0
1927,4,0
1243,9,0
1039,4,0
182,1,0
1932,10,0
1187,6,0
1339,7,0
1009,6,0
2983,18,0
2035,11,0
4276,20,0
1869,8,0
1031,8,0
637,6,0
4316,15,0
2059,13,0
737,1,0
1531,7,0
492,6,0
2909,17,0
1117,4,0
2773,9,0
736,0,0
3424,20,0
863,3,0
289,6,0
313,5,0
282,4,0
1502,6,0
1215,3,0
1918,9,0
3371,12,0
423,8,0
4032,12,0
870,11,0
739,3,0
375,6,0
4709,15,0
4185,16,0
894,3,0
377,5,0
1301,6,0
230,1,0
2257,16,0
275,2,0
345,4,0
988,9,0
3474,19,0
1142,3,0
2452,22,0
2145,5,0
1497,15,0
1653,7,0
235,0,0
161,3,0
4959,16,0
1830,14,1
3893,23,0
886,9,0
1230,2,0
3196,12,0
218,9,0
2207,15,0
1372,20,0
2133,10,0
2468,12,0
201,5,0
626,2,0
868,5,0
408,4,0
684,1,0
1453,9,0
460,5,0
969,6,0
2433,8,0
650,4,0
612,12,0
1541,11,0
1734,11,0
623,15,0
1302,9,0
1446,8,0
824,9,0
911,9,0
1107,8,0
2177,12,0
655,7,0
192,5,0
1229,5,0
153,5,0
323,0,0
429,5,0
4213,16,0
774,5,0
581,11,0
2382,8,0
