Timesteps,Collisions,Steps Waited
4247,31,31
1058,6,6
2753,5,5
333,1,1
4040,16,16
2832,21,21
1158,11,11
923,14,14
2343,14,14
2240,14,14
626,10,10
2324,22,22
1922,13,13
863,14,14
2318,16,16
249,12,12
1337,10,10
2044,12,12
3786,18,18
4460,11,11
186,1,1
456,15,15
263,3,3
735,23,23
684,14,14
1481,15,15
421,6,6
2481,4,4
914,6,6
3043,18,18
9657,52,52
5418,27,27
487,16,16
899,4,4
1521,7,7
735,11,11
266,7,7
618,9,9
1264,8,8
2674,15,15
391,1,1
645,5,5
4014,20,20
669,7,7
1009,10,10
690,4,4
1503,9,9
1531,10,10
3593,18,18
307,0,0
606,6,6
6394,18,18
1183,7,7
1827,0,0
1245,12,12
1139,20,20
566,4,4
3738,15,15
651,2,2
786,5,5
2261,26,26
5289,24,24
689,2,2
1110,3,3
1004,10,10
756,10,10
1693,2,2
804,12,12
582,12,12
200,3,3
1874,2,2
597,4,4
3626,24,24
639,3,3
1925,8,8
2313,18,18
231,5,5
943,6,6
1114,21,21
2077,20,20
2626,11,11
7674,29,29
2782,16,16
1626,5,5
1824,4,4
664,10,10
889,6,6
2644,17,17
10524,31,31
2225,7,7
3365,16,16
319,7,7
970,10,10
357,5,5
1115,26,26
758,5,5
4480,14,14
458,3,3
489,2,2
1250,11,11
1790,8,8
808,7,7
2771,17,17
2990,16,16
559,7,7
1617,15,15
2762,21,21
459,2,2
445,5,5
3178,14,14
1514,14,14
1432,9,9
4759,22,22
485,6,6
553,9,9
704,7,7
4656,8,8
117,3,3
3566,8,8
2296,7,7
3211,6,6
806,9,9
794,8,8
672,13,13
2378,13,13
1029,12,12
1719,6,6
295,13,13
2205,13,13
146,5,5
1212,13,13
397,3,3
722,5,5
2450,4,4
2379,21,21
830,4,4
1199,6,6
2585,7,7
2229,7,7
772,10,10
1021,14,14
2147,7,7
3317,22,22
7157,33,33
736,6,6
2327,19,19
2044,17,17
653,3,3
1549,9,9
442,13,13
973,8,8
2808,11,11
2193,8,8
1609,9,9
528,5,5
198,5,5
1967,26,26
994,13,13
3157,19,19
2586,9,9
453,1,1
422,9,9
299,5,5
1012,3,3
744,6,6
2632,4,4
589,1,1
1092,14,14
2045,13,13
2794,8,8
3170,13,13
2081,18,18
3014,8,8
300,7,7
402,10,10
209,9,9
3972,17,17
733,10,10
281,7,7
5625,27,27
833,4,4
217,3,3
178,0,0
2304,12,12
949,4,4
1118,10,10
4340,15,15
1543,15,15
878,1,1
3706,9,9
524,1,1
467,8,8
1590,8,8
3217,14,14
1461,10,10
180,0,0
4478,20,20
225,6,6
6625,19,19
209,7,7
2293,8,8
760,3,3
1417,9,9
1165,20,20
4674,27,27
2097,12,12
598,8,8
1545,15,15
2713,13,13
388,6,6
602,2,2
645,5,5
576,3,3
2584,9,9
1837,10,10
974,5,5
1057,15,15
6169,41,41
811,4,4
930,24,24
324,0,0
908,3,3
489,0,0
435,7,7
1524,7,7
844,5,5
221,6,6
2440,11,11
1062,5,5
3558,16,16
1516,18,18
6457,32,32
4193,6,6
3911,17,17
956,13,13
5386,23,23
4880,25,25
5665,26,26
1175,12,12
660,7,7
1515,7,7
973,11,11
3434,13,13
911,7,7
4772,24,24
661,5,5
1836,30,30
415,10,10
884,5,5
1716,14,14
3569,15,15
1679,3,3
1305,9,9
842,8,8
3712,35,35
510,9,9
2264,19,19
4642,24,24
1425,3,3
1698,18,18
1577,14,14
950,9,9
2637,22,22
2373,14,14
1294,8,8
2915,8,8
1972,12,12
1444,20,20
947,1,1
2828,9,9
1314,7,7
664,4,4
2001,13,13
237,6,6
3720,14,14
298,13,13
3072,17,17
1380,21,21
116,1,1
646,3,3
1832,9,9
475,11,11
367,3,3
425,14,14
3023,17,17
1899,13,13
152,5,5
786,5,5
513,6,6
3065,7,7
947,1,1
1657,15,15
976,11,11
2809,9,9
919,16,16
532,1,1
867,3,3
1359,17,17
6398,35,35
2636,19,19
3071,11,11
1327,22,22
2197,10,10
886,10,10
8982,31,31
366,0,0
612,12,12
1636,7,7
2944,19,19
3654,4,4
648,8,8
391,5,5
1675,8,8
522,2,2
1417,9,9
2916,14,14
1273,6,6
691,5,5
735,5,5
1341,14,14
2794,12,12
1503,3,3
4996,15,15
1294,14,14
2692,14,14
3047,17,17
1537,13,13
1019,9,9
3315,16,16
1878,8,8
3477,5,5
486,7,7
3896,11,11
5626,35,35
1473,23,23
2144,12,12
3019,14,14
1302,12,12
1145,2,2
1217,7,7
299,4,4
1760,11,11
358,3,3
3294,17,17
571,3,3
1838,13,13
1281,16,16
1962,5,5
4455,22,22
1622,11,11
1371,15,15
1101,9,9
1653,18,18
4435,21,21
7583,27,27
738,17,17
3160,12,12
1299,15,15
781,9,9
1351,4,4
3730,19,19
1019,3,3
332,5,5
3496,15,15
5952,27,27
425,4,4
282,7,7
327,11,11
2864,21,21
3112,12,12
3190,13,13
1291,10,10
742,2,2
1754,20,20
915,13,13
3634,9,9
577,1,1
336,15,15
2939,13,13
3215,11,11
462,5,5
1090,5,5
1207,5,5
555,3,3
3957,17,17
878,8,8
708,7,7
937,7,7
3443,14,14
2656,9,9
2947,12,12
194,8,8
1318,3,3
2258,5,5
2735,11,11
1615,2,2
633,12,12
793,5,5
370,5,5
1147,11,11
3900,12,12
893,1,1
1117,10,10
574,7,7
5437,26,26
1477,11,11
2295,15,15
723,5,5
1733,17,17
1213,4,4
952,4,4
1245,16,16
3871,21,21
906,4,4
1439,12,12
3827,11,11
1101,23,23
367,5,5
497,1,1
2476,13,13
421,7,7
222,0,0
6011,12,12
1278,16,16
659,1,1
2170,13,13
1401,6,6
894,9,9
717,10,10
601,13,13
766,15,15
329,3,3
217,17,17
513,5,5
2826,9,9
511,5,5
336,4,4
3278,11,11
620,15,15
1531,3,3
974,3,3
1352,8,8
3155,14,14
2024,11,11
1785,9,9
3087,13,13
3487,15,15
4149,19,19
624,2,2
1752,6,6
980,14,14
512,15,15
1232,2,2
1351,9,9
130,0,0
3215,25,25
657,4,4
2891,16,16
1615,5,5
4375,9,9
825,5,5
604,10,10
1945,8,8
1366,8,8
505,11,11
413,4,4
276,5,5
932,3,3
2241,26,26
496,1,1
768,6,6
640,12,12
6498,12,12
1976,20,20
4283,8,8
2697,11,11
202,2,2
1168,11,11
2658,10,10
472,7,7
672,15,15
5025,21,21
397,9,9
8294,25,25
2160,21,21
1202,14,14
1327,2,2
3468,22,22
1550,7,7
7147,32,32
1475,6,6
198,0,0
3215,18,18
371,0,0
1386,7,7
555,6,6
3501,14,14
5814,32,32
940,5,5
650,18,18
4056,10,10
1130,7,7
1675,7,7
1262,4,4
1266,4,4
2322,9,9
1437,17,17
441,2,2
1211,4,4
7108,23,23
502,2,2
264,0,0
794,3,3
985,10,10
1387,8,8
1194,15,15
663,5,5
943,11,11
759,11,11
2766,12,12
700,12,12
2413,31,31
1358,8,8
1068,16,16
2484,10,10
2260,33,33
1790,13,13
1603,19,19
353,6,6
4876,26,26
1419,8,8
2547,15,15
6877,23,23
359,0,0
2523,11,11
1908,22,22
2907,7,7
1786,7,7
968,4,4
536,17,17
489,14,14
417,1,1
2217,8,8
412,5,5
1467,6,6
481,3,3
1408,9,9
868,19,19
1816,8,8
315,4,4
4465,14,14
2408,12,12
2046,9,9
1268,11,11
701,6,6
408,6,6
2537,17,17
7250,25,25
810,12,12
1999,5,5
2242,17,17
685,6,6
502,5,5
1342,8,8
381,3,3
2206,10,10
599,22,22
1466,14,14
1739,8,8
2078,13,13
138,7,7
3159,19,19
421,4,4
1084,4,4
411,13,13
923,6,6
2718,18,18
491,15,15
3282,10,10
495,5,5
1502,12,12
1505,2,2
429,3,3
2362,16,16
4573,17,17
682,3,3
836,1,1
4373,17,17
1890,13,13
1516,8,8
1465,20,20
1919,8,8
245,5,5
5894,24,24
1519,25,25
3389,10,10
3849,10,10
6019,24,24
390,7,7
1025,9,9
7017,28,28
1446,9,9
374,7,7
1182,12,12
1981,14,14
1592,9,9
4521,34,34
3087,7,7
1422,19,19
409,1,1
975,2,2
542,4,4
406,1,1
8418,43,43
2546,4,4
919,13,13
361,10,10
523,6,6
2097,12,12
2278,9,9
2965,12,12
5231,22,22
4170,31,31
699,4,4
574,9,9
610,7,7
3021,10,10
402,9,9
801,3,3
1788,4,4
1094,16,16
384,3,3
928,9,9
221,16,16
1395,8,8
1033,21,21
2100,10,10
3530,22,22
624,9,9
257,4,4
1615,11,11
570,12,12
2522,18,18
1571,5,5
182,0,0
5814,23,23
388,0,0
2423,6,6
3117,16,16
1096,16,16
616,4,4
1454,7,7
472,3,3
706,4,4
834,11,11
3795,7,7
1548,16,16
741,7,7
7464,27,27
1890,16,16
588,14,14
2684,12,12
2597,12,12
2242,15,15
2297,12,12
1494,6,6
383,3,3
449,3,3
803,7,7
1306,9,9
4893,25,25
2200,5,5
1083,8,8
696,12,12
831,3,3
422,6,6
3391,19,19
529,6,6
1109,11,11
9306,32,32
863,14,14
2084,6,6
459,5,5
201,3,3
404,2,2
2694,16,16
1660,9,9
2212,12,12
10495,37,37
661,6,6
1123,14,14
247,11,11
3117,13,13
410,15,15
1523,9,9
1598,6,6
4080,14,14
1253,15,15
307,7,7
1323,15,15
555,2,2
572,2,2
575,10,10
1063,10,10
554,15,15
612,1,1
7648,33,33
551,1,1
3278,13,13
4025,18,18
1503,20,20
373,5,5
1211,6,6
598,7,7
1685,13,13
2848,16,16
2622,13,13
863,11,11
6756,18,18
7807,34,34
