Timesteps,Collisions,Steps Waited,Real-Time Elapsed
1009.0,21.0,21.0,2.1406502723693848
156.0,4.0,4.0,0.31635332107543945
147.0,2.0,2.0,0.3069133758544922
99.0,0.0,0.0,0.20397353172302246
440.0,9.0,9.0,0.9961802959442139
189.0,6.0,6.0,0.4461061954498291
243.0,4.0,4.0,0.5417571067810059
287.0,5.0,5.0,0.6207888126373291
326.0,6.0,6.0,0.7667508125305176
280.0,6.0,6.0,0.57208251953125
344.0,14.0,14.0,0.738339900970459
273.0,4.0,4.0,0.5573132038116455
149.0,6.0,6.0,0.3433949947357178
455.0,23.0,23.0,0.8852536678314209
106.0,5.0,5.0,0.22891592979431152
74.0,7.0,7.0,0.1571810245513916
458.0,24.0,24.0,0.9668877124786377
1537.0,33.0,33.0,3.1891210079193115
200.0,5.0,5.0,0.43227672576904297
926.0,31.0,31.0,1.997739315032959
512.0,8.0,8.0,1.046208143234253
196.0,3.0,3.0,0.43770861625671387
209.0,0.0,0.0,0.4051694869995117
72.0,1.0,1.0,0.14212417602539062
392.0,12.0,12.0,0.7769923210144043
127.0,5.0,5.0,0.2649710178375244
158.0,0.0,0.0,0.35558056831359863
111.0,0.0,0.0,0.2687406539916992
1208.0,23.0,23.0,2.512500762939453
131.0,3.0,3.0,0.28221869468688965
574.0,10.0,10.0,1.2116925716400146
89.0,2.0,2.0,0.1786355972290039
61.0,1.0,1.0,0.1400613784790039
786.0,13.0,13.0,1.6542413234710693
102.0,1.0,1.0,0.22011113166809082
1138.0,22.0,22.0,2.346398115158081
645.0,18.0,18.0,1.3441720008850098
314.0,7.0,7.0,0.6669812202453613
520.0,14.0,14.0,1.1150059700012207
60.0,0.0,0.0,0.11082935333251953
484.0,10.0,10.0,1.010300874710083
585.0,16.0,16.0,1.2562105655670166
599.0,19.0,19.0,1.2520432472229004
334.0,4.0,4.0,0.7154855728149414
220.0,1.0,1.0,0.5074665546417236
533.0,2.0,2.0,1.1484646797180176
184.0,4.0,4.0,0.38477253913879395
185.0,1.0,1.0,0.4168205261230469
83.0,0.0,0.0,0.20270180702209473
1084.0,24.0,24.0,2.3098809719085693
247.0,4.0,4.0,0.4636998176574707
423.0,11.0,11.0,0.8444652557373047
127.0,3.0,3.0,0.2669048309326172
114.0,1.0,1.0,0.23517966270446777
84.0,0.0,0.0,0.1878507137298584
145.0,7.0,7.0,0.3280038833618164
338.0,6.0,6.0,0.7307717800140381
537.0,17.0,17.0,1.1057984828948975
467.0,8.0,8.0,1.0078790187835693
871.0,19.0,19.0,1.8453609943389893
1180.0,42.0,42.0,2.484351634979248
911.0,15.0,15.0,1.9783439636230469
378.0,18.0,18.0,0.8575382232666016
1261.0,20.0,20.0,2.738020896911621
1375.0,25.0,25.0,3.0276880264282227
213.0,3.0,3.0,0.4390683174133301
381.0,11.0,11.0,0.815894365310669
241.0,7.0,7.0,0.49866676330566406
417.0,6.0,6.0,0.9388298988342285
329.0,3.0,3.0,0.7522506713867188
402.0,14.0,14.0,0.8904905319213867
105.0,0.0,0.0,0.25611090660095215
722.0,12.0,12.0,1.606299638748169
272.0,9.0,9.0,0.610767126083374
354.0,10.0,10.0,0.8289933204650879
197.0,6.0,6.0,0.45244693756103516
87.0,2.0,2.0,0.1910569667816162
558.0,17.0,17.0,1.2558012008666992
286.0,2.0,2.0,0.6349389553070068
502.0,7.0,7.0,1.142531394958496
508.0,12.0,12.0,1.1004371643066406
316.0,2.0,2.0,0.6699347496032715
85.0,0.0,0.0,0.18083810806274414
276.0,7.0,7.0,0.6343233585357666
132.0,0.0,0.0,0.2893555164337158
359.0,11.0,11.0,0.7919511795043945
264.0,5.0,5.0,0.5604691505432129
115.0,2.0,2.0,0.21433234214782715
199.0,2.0,2.0,0.438687801361084
224.0,3.0,3.0,0.4467599391937256
253.0,9.0,9.0,0.5456099510192871
387.0,9.0,9.0,0.849428653717041
219.0,1.0,1.0,0.48998308181762695
364.0,8.0,8.0,0.7358992099761963
134.0,3.0,3.0,0.2983667850494385
863.0,18.0,18.0,1.862091064453125
367.0,9.0,9.0,0.7797558307647705
157.0,6.0,6.0,0.3466036319732666
418.0,15.0,15.0,0.9150917530059814
273.0,2.0,2.0,0.5373194217681885
947.0,27.0,27.0,2.0277936458587646
117.0,2.0,2.0,0.2412123680114746
352.0,12.0,12.0,0.7665061950683594
372.0,5.0,5.0,0.7856979370117188
565.0,20.0,20.0,1.226592779159546
316.0,5.0,5.0,0.7159254550933838
87.0,1.0,1.0,0.18256831169128418
277.0,5.0,5.0,0.5756936073303223
64.0,2.0,2.0,0.14330673217773438
762.0,12.0,12.0,1.6083369255065918
97.0,4.0,4.0,0.2039780616760254
377.0,5.0,5.0,0.8471288681030273
77.0,2.0,2.0,0.16605162620544434
306.0,3.0,3.0,0.6395657062530518
164.0,0.0,0.0,0.37024378776550293
233.0,7.0,7.0,0.4779198169708252
663.0,13.0,13.0,1.4618372917175293
122.0,0.0,0.0,0.29155468940734863
271.0,3.0,3.0,0.5272297859191895
414.0,12.0,12.0,0.8948791027069092
95.0,2.0,2.0,0.2314319610595703
939.0,21.0,21.0,2.094810724258423
587.0,10.0,10.0,1.301584005355835
82.0,6.0,6.0,0.1811542510986328
102.0,1.0,1.0,0.22508692741394043
94.0,3.0,3.0,0.2071678638458252
347.0,10.0,10.0,0.7332208156585693
43.0,3.0,3.0,0.0905611515045166
184.0,1.0,1.0,0.44520115852355957
140.0,1.0,1.0,0.3157634735107422
252.0,3.0,3.0,0.5419247150421143
850.0,28.0,28.0,1.783564567565918
95.0,3.0,3.0,0.21932005882263184
385.0,9.0,9.0,0.8658032417297363
443.0,7.0,7.0,0.9350404739379883
86.0,2.0,2.0,0.17015886306762695
368.0,10.0,10.0,0.801295280456543
200.0,3.0,3.0,0.42209434509277344
735.0,10.0,10.0,1.4997897148132324
1138.0,20.0,20.0,2.3519136905670166
81.0,7.0,7.0,0.17232346534729004
326.0,3.0,3.0,0.6678643226623535
1231.0,30.0,30.0,2.5594918727874756
233.0,3.0,3.0,0.5316512584686279
344.0,6.0,6.0,0.7391271591186523
64.0,4.0,4.0,0.16095638275146484
1821.0,35.0,35.0,4.116592884063721
294.0,8.0,8.0,0.6500558853149414
220.0,4.0,4.0,0.49056410789489746
750.0,13.0,13.0,1.5037789344787598
796.0,12.0,12.0,1.684816837310791
131.0,3.0,3.0,0.2701396942138672
614.0,12.0,12.0,1.235046625137329
847.0,21.0,21.0,1.7845089435577393
291.0,7.0,7.0,0.6300766468048096
270.0,7.0,7.0,0.6293351650238037
