Timesteps,Collisions,Steps Waited,Real-Time Elapsed
450.0,13.0,13.0,0.7421526908874512
109.0,1.0,1.0,0.19127893447875977
149.0,3.0,3.0,0.23875999450683594
211.0,6.0,6.0,0.3365623950958252
288.0,4.0,4.0,0.46706056594848633
62.0,0.0,0.0,0.11243391036987305
450.0,13.0,13.0,0.7421526908874512
109.0,1.0,1.0,0.1912789344787597
149.0,3.0,3.0,0.2387599945068359
211.0,6.0,6.0,0.3365623950958252
288.0,4.0,4.0,0.4670605659484863
62.0,0.0,0.0,0.112433910369873
101.0,1.0,1.0,0.14586758613586426
673.0,7.0,7.0,1.0455081462860107
153.0,0.0,0.0,0.22156548500061035
340.0,4.0,4.0,0.4966163635253906
446.0,11.0,11.0,0.7014925479888916
404.0,10.0,10.0,0.6138744354248047
326.0,2.0,2.0,0.5342485904693604
443.0,16.0,16.0,0.7353298664093018
656.0,16.0,16.0,1.0117168426513672
887.0,14.0,14.0,1.3934664726257324
501.0,8.0,8.0,0.7903611660003662
1557.0,25.0,25.0,2.4042000770568848
134.0,3.0,3.0,0.19798517227172852
322.0,11.0,11.0,0.5279743671417236
228.0,4.0,4.0,0.33055639266967773
578.0,2.0,2.0,0.8492856025695801
529.0,16.0,16.0,0.8648715019226074
371.0,7.0,7.0,0.542522668838501
191.0,4.0,4.0,0.2908511161804199
1605.0,29.0,29.0,2.4102067947387695
360.0,15.0,15.0,0.5322122573852539
77.0,2.0,2.0,0.11015725135803223
217.0,5.0,5.0,0.3204195499420166
275.0,3.0,3.0,0.45775818824768066
44.0,2.0,2.0,0.07100105285644531
77.0,2.0,2.0,0.12004303932189941
391.0,10.0,10.0,0.5763142108917236
51.0,1.0,1.0,0.07011961936950684
298.0,11.0,11.0,0.4572148323059082
294.0,3.0,3.0,0.478989839553833
57.0,2.0,2.0,0.09004449844360352
816.0,10.0,10.0,1.3902838230133057
488.0,12.0,12.0,0.7700369358062744
256.0,5.0,5.0,0.44919753074645996
871.0,26.0,26.0,1.365790843963623
568.0,10.0,10.0,0.8747344017028809
225.0,9.0,9.0,0.3404219150543213
56.0,4.0,4.0,0.08009696006774902
269.0,3.0,3.0,0.40915489196777344
331.0,5.0,5.0,0.49974584579467773
188.0,2.0,2.0,0.2802562713623047
144.0,0.0,0.0,0.20879244804382324
39.0,0.0,0.0,0.07158398628234863
87.0,3.0,3.0,0.12867522239685059
148.0,4.0,4.0,0.27752161026000977
112.0,2.0,2.0,0.16412878036499023
554.0,22.0,22.0,0.8093588352203369
343.0,10.0,10.0,0.5082778930664062
75.0,1.0,1.0,0.13034367561340332
47.0,0.0,0.0,0.07997989654541016
353.0,5.0,5.0,0.5637292861938477
156.0,2.0,2.0,0.23531365394592285
927.0,14.0,14.0,1.374823808670044
109.0,3.0,3.0,0.1602315902709961
146.0,2.0,2.0,0.2295835018157959
847.0,14.0,14.0,1.2910709381103516
876.0,23.0,23.0,1.3960230350494385
911.0,16.0,16.0,1.3302016258239746
623.0,8.0,8.0,0.984266996383667
83.0,4.0,4.0,0.13391876220703125
534.0,6.0,6.0,0.8473095893859863
438.0,10.0,10.0,0.6899068355560303
