Timesteps,Collisions,Steps Waited
2199,5,0
385,0,0
3411,7,0
4435,5,0
4127,15,1
307,5,0
235,1,0
1106,6,1
4160,10,0
6210,14,0
5660,4,0
391,7,0
1268,8,0
4849,8,0
1466,5,1
1137,2,0
1994,9,0
1652,0,0
270,1,0
815,5,0
755,6,1
329,3,0
3913,5,0
515,3,0
2115,3,0
2026,7,0
6480,14,1
1004,7,0
459,4,0
327,5,0
525,1,0
446,5,1
2330,4,0
1149,5,0
1570,10,1
3190,8,0
1160,6,0
3904,10,0
2398,4,0
3196,6,0
356,9,1
3466,13,0
311,2,0
1907,1,0
3302,5,0
286,6,0
3742,9,0
614,4,0
336,7,1
1942,9,0
917,3,0
1535,5,0
2286,3,0
306,4,1
1077,6,0
236,1,0
2041,7,0
1385,6,0
809,3,0
1261,3,0
2359,2,0
4428,8,0
1834,4,0
3431,8,0
1644,5,0
2410,6,0
907,2,0
2236,3,0
769,6,1
2119,6,0
3563,4,0
305,5,0
885,5,0
1474,3,0
2888,3,0
406,5,0
276,1,0
533,2,0
807,1,0
938,1,0
158,2,0
458,1,0
353,2,0
2072,4,0
1027,5,0
1265,3,0
417,4,0
1596,6,0
2165,7,0
804,3,0
3608,8,0
2921,8,1
4586,9,0
1988,1,0
712,4,0
1553,3,0
841,2,0
361,3,0
1239,5,0
2180,4,0
2093,5,0
864,3,0
1026,2,1
2279,6,0
7036,8,0
750,2,0
523,10,0
1648,1,0
2133,4,0
554,3,0
2060,5,0
610,2,0
968,2,0
2028,8,1
4398,7,0
1822,5,0
256,2,0
2502,9,0
2089,9,0
738,2,0
1266,7,1
2889,13,1
633,4,0
3035,6,0
504,2,0
1195,6,0
1773,8,0
1393,2,0
632,5,0
393,0,0
3984,8,1
2790,3,1
796,3,0
1888,5,0
2902,6,0
328,3,0
1964,3,0
3331,7,0
1394,4,0
847,8,1
4162,7,0
1230,13,0
1480,8,0
461,1,0
6263,9,0
3338,13,1
193,3,1
316,2,0
6023,11,0
1294,3,0
1167,2,0
610,0,0
3123,3,0
3694,6,0
1829,5,0
3066,12,0
4298,3,0
976,3,0
3901,6,0
1519,3,0
3549,6,0
975,4,0
1311,7,0
711,6,0
2119,7,1
1233,9,0
1120,8,0
1260,3,0
152,3,0
1213,9,0
613,6,0
177,3,0
1169,2,0
771,2,0
465,4,0
1101,0,0
1930,5,0
1067,3,0
3384,7,0
722,5,1
836,0,0
3565,5,0
1348,8,0
2535,2,0
1520,11,0
1601,6,1
691,2,0
3015,8,0
844,2,0
622,5,0
567,6,0
4043,12,0
160,3,0
277,3,0
1326,6,0
763,0,0
3676,11,1
1553,6,1
4494,10,0
931,6,0
1779,1,0
1766,7,1
767,5,0
1345,3,0
639,3,0
938,0,0
650,5,0
4235,11,0
1994,5,0
5389,13,0
460,0,0
3574,16,0
628,1,0
1054,3,0
781,3,1
2932,3,0
1376,3,0
1274,5,0
812,3,0
2125,7,0
4995,5,0
1939,7,0
2220,4,0
938,5,1
2311,8,0
2833,4,0
271,3,0
766,5,1
2794,7,0
1623,6,1
823,4,0
935,1,0
3164,4,1
1361,3,0
207,4,0
883,3,0
1755,2,0
2602,5,0
368,3,0
708,2,0
946,3,0
649,1,0
1112,11,0
656,5,0
1780,3,0
1390,1,1
794,2,0
591,7,0
1665,0,0
2097,6,0
282,3,0
737,1,0
2303,8,0
435,5,0
2225,5,0
2390,7,1
258,2,0
1791,5,0
122,0,0
12800,23,0
560,0,0
559,6,0
1675,5,1
4623,13,1
633,5,0
572,9,0
463,5,1
1007,2,0
1433,5,0
928,1,0
1047,2,0
2884,5,0
1480,5,0
3594,4,0
2443,1,0
1308,2,0
6144,11,0
2096,7,1
766,6,0
898,5,0
1410,5,0
4414,7,0
475,0,0
1731,3,0
763,5,0
439,3,0
205,5,0
2760,3,0
3223,8,0
6521,16,0
157,0,0
785,6,0
4134,4,0
500,2,0
2089,3,0
547,2,0
181,5,1
1750,6,0
546,3,0
413,1,0
3225,3,0
1239,6,0
527,4,0
2233,12,0
861,9,1
209,1,0
889,5,0
366,2,0
2496,5,1
543,4,0
1713,7,0
4413,9,1
3939,6,0
2112,5,0
3379,4,0
717,3,0
569,4,0
450,2,0
1783,6,0
801,0,0
2280,10,0
511,6,0
552,5,0
3573,4,0
442,3,0
544,4,0
1854,4,0
1673,6,0
213,5,0
672,4,0
521,3,0
295,4,0
429,4,1
1926,7,0
1570,3,0
484,2,0
2811,8,0
1013,5,0
4579,11,0
967,0,0
4385,8,0
2714,7,0
4468,11,0
2701,8,0
188,1,0
1029,5,0
816,5,0
1519,4,0
1356,4,1
1791,7,1
199,1,0
2917,6,0
2046,0,0
228,5,0
2015,5,0
636,7,0
3421,5,0
1791,1,0
271,0,0
312,1,0
2109,5,0
1031,12,0
2249,9,0
261,3,0
3114,4,0
1174,7,0
3507,0,0
2563,19,0
4893,4,0
235,1,0
1252,4,0
1381,3,0
6487,9,0
143,1,0
806,6,0
734,4,0
1409,5,1
3782,9,0
1023,6,0
1587,3,0
1830,8,0
5688,7,0
5982,9,0
3234,7,0
242,7,0
890,2,0
3472,15,0
489,2,0
965,2,0
1450,3,0
1439,2,0
2221,5,0
3587,11,0
3085,20,0
1205,5,0
1209,5,0
1525,5,0
1384,9,0
540,3,0
1301,2,0
1577,4,0
2334,6,0
1165,3,0
389,5,0
544,8,1
1562,5,0
242,0,0
2032,6,0
3531,6,0
886,5,0
716,3,0
3165,7,0
1170,3,0
618,5,0
3680,6,0
1946,6,0
1501,2,0
136,2,0
4429,5,0
1028,1,0
786,8,0
288,1,0
1598,6,0
959,2,0
3999,3,0
1335,3,0
404,5,0
600,6,1
1801,8,0
781,7,0
298,4,0
1891,8,0
2541,3,0
2937,11,1
2137,7,0
147,4,0
2433,4,0
747,1,0
2273,7,0
993,5,0
3459,5,0
1790,11,0
440,1,0
5684,10,1
115,5,0
880,4,0
3055,8,0
252,1,0
771,3,0
2009,10,0
2300,4,1
2079,5,0
7927,3,0
971,6,1
2442,4,0
3600,6,0
7035,6,0
2737,5,1
1011,4,0
312,5,0
1184,5,0
3459,6,0
709,5,0
814,8,1
317,2,0
2884,5,0
3163,6,0
2905,2,0
591,7,0
861,1,0
1265,4,1
847,6,0
5605,11,0
1239,9,0
1959,3,0
504,1,0
5499,12,0
3565,8,0
1315,1,0
1684,3,0
8032,9,0
2692,3,0
1188,7,0
1477,6,0
305,1,0
273,5,0
2645,5,0
1110,1,0
1054,3,0
3189,6,0
3015,8,0
4530,2,0
1280,6,0
1518,5,0
259,8,0
1135,8,0
2550,6,0
2563,2,0
2131,11,0
1325,12,0
1295,3,0
1433,3,1
2865,7,0
4247,5,0
8884,12,0
2350,5,0
2464,7,0
2392,3,0
3437,6,0
891,6,0
166,3,0
4303,3,0
3346,6,0
3127,6,0
454,0,0
2958,9,0
714,3,0
883,6,0
1071,8,1
997,0,0
1508,7,0
3334,3,0
1449,3,0
646,7,0
328,2,0
1933,12,0
2450,2,0
1090,2,0
1894,6,0
562,3,0
974,1,0
1944,4,0
1686,7,1
641,4,0
421,1,0
2783,8,1
243,5,1
5958,7,0
624,4,0
1725,5,0
433,1,0
544,4,1
2063,5,0
1379,6,0
2254,9,0
3086,4,0
506,3,0
625,4,0
4953,12,0
3924,3,1
5046,6,0
1349,3,0
1391,12,1
6074,6,0
1741,11,0
2681,7,0
1062,2,0
1245,12,0
1256,7,0
2154,1,0
249,3,0
1022,0,0
705,4,0
330,2,0
2103,1,0
655,5,1
1289,12,0
1254,2,0
2167,11,1
5394,10,0
4265,7,0
1912,2,0
1719,3,0
2845,5,1
904,3,0
1652,4,0
2053,8,0
896,5,0
1485,1,0
455,6,0
1026,5,0
400,3,0
794,5,0
6875,7,0
2851,10,0
1725,5,0
430,2,0
1788,7,0
1944,6,0
2226,4,0
7183,19,0
1824,10,0
5446,6,0
4330,12,0
1274,5,1
2017,4,0
148,3,0
1407,9,0
1501,1,0
2000,7,0
635,7,0
692,3,0
1148,5,0
634,5,0
2473,4,0
1937,1,0
1150,10,0
1549,0,0
3608,8,1
309,4,0
6299,16,0
2179,4,0
2152,2,0
2391,2,0
3263,4,0
306,3,0
3378,7,0
558,2,0
3157,11,0
1169,6,0
501,4,0
907,6,0
2072,4,0
2405,6,1
395,2,0
2327,8,0
2271,6,0
1610,3,0
875,4,0
1107,6,0
2674,4,0
2687,8,1
3097,9,1
442,2,1
3105,9,0
204,0,0
