Timesteps,Collisions,Steps Waited
1683,3,3
1071,8,8
3035,4,4
1803,5,5
927,6,6
5789,8,8
774,2,2
611,0,0
10762,10,10
1263,4,4
453,0,0
540,5,5
655,3,3
7428,17,17
1377,4,4
468,6,6
2819,6,6
1471,7,7
3496,7,7
405,2,2
6813,11,11
1767,0,0
520,1,1
223,0,0
589,2,2
5690,6,6
3249,11,11
783,2,2
6791,17,17
989,6,6
631,6,6
4011,11,11
2575,8,8
625,3,3
4690,13,13
512,3,3
1746,1,1
9467,23,23
578,1,1
1043,7,7
2677,10,10
634,3,3
1872,10,10
1482,7,7
1314,8,8
1026,6,6
3177,2,2
1710,5,5
734,4,4
2072,7,7
1521,3,3
107,0,0
496,4,4
2333,6,6
1426,0,0
574,0,0
777,2,2
4277,7,7
2856,0,0
437,0,0
651,4,4
1303,5,5
187,1,1
2836,6,6
1818,6,6
1302,9,9
2053,8,8
328,0,0
158,1,1
475,2,2
1412,5,5
1321,8,8
732,9,9
2549,2,2
1898,2,2
953,1,1
1412,4,4
1450,3,3
4436,8,8
4514,5,5
6357,8,8
5665,9,9
3028,5,5
451,3,3
1512,4,4
959,4,4
1309,1,1
3087,10,10
1514,11,11
1666,6,6
2639,12,12
594,5,5
573,3,3
982,7,7
1414,6,6
199,0,0
235,5,5
2261,2,2
570,0,0
6244,14,14
1074,9,9
2521,1,1
530,0,0
1117,1,1
3770,10,10
785,3,3
1142,11,11
2625,2,2
2270,6,6
6099,12,12
1397,7,7
716,6,6
197,1,1
1338,4,4
902,9,9
5160,9,9
383,0,0
323,6,6
1639,10,10
692,0,0
7016,8,8
3481,2,2
405,3,3
1857,11,11
1775,8,8
1186,0,0
2048,12,12
3471,2,2
1760,9,9
391,8,8
2813,7,7
3269,7,7
325,6,6
3594,6,6
1433,5,5
5800,10,10
385,7,7
348,0,0
573,0,0
3545,3,3
1528,5,5
1777,0,0
2291,3,3
373,2,2
255,0,0
2355,2,2
388,1,1
353,0,0
2134,3,3
678,7,7
2043,5,5
285,0,0
1535,7,7
314,6,6
1271,4,4
4882,8,8
941,1,1
1106,1,1
936,4,4
2626,4,4
4158,3,3
1219,7,7
4956,11,11
1128,3,3
996,3,3
4272,9,9
527,7,7
836,0,0
284,2,2
2157,5,5
3820,9,9
5000,10,10
4054,7,7
1378,4,4
2217,3,3
1872,4,4
1871,5,5
475,2,2
444,2,2
1292,0,0
1827,6,6
7721,15,15
1482,6,6
764,3,3
1260,4,4
622,10,10
403,0,0
4562,15,15
3317,9,9
696,5,5
4051,5,5
2120,8,8
1637,2,2
559,1,1
1138,4,4
1762,9,9
4771,12,12
5491,9,9
8475,11,11
2046,9,9
4416,5,5
723,3,3
2804,5,5
1449,4,4
622,5,5
4341,6,6
5055,18,18
2171,4,4
829,3,3
411,3,3
407,1,1
3505,14,14
1555,5,5
3046,11,11
512,1,1
2691,6,6
1654,2,2
365,3,3
2396,2,2
266,0,0
1321,3,3
2121,1,1
665,2,2
1520,5,5
4006,3,3
313,2,2
1752,2,2
4126,7,7
1437,1,1
995,1,1
2902,6,6
4521,7,7
913,1,1
142,4,4
962,0,0
797,2,2
523,4,4
1986,7,7
233,1,1
398,5,5
1887,2,2
520,4,4
410,0,0
1223,2,2
266,1,1
1473,4,4
1107,0,0
495,7,7
412,2,2
389,1,1
3345,4,4
1471,6,6
1629,2,2
4895,18,18
1340,4,4
1640,4,4
849,4,4
2730,8,8
383,0,0
1076,1,1
917,0,0
1784,7,7
5461,10,10
421,1,1
860,2,2
663,5,5
1755,3,3
746,8,8
2749,4,4
2643,2,2
1613,3,3
265,1,1
423,4,4
1009,2,2
1683,3,3
1196,4,4
1888,4,4
1722,13,13
1401,1,1
1505,10,10
637,5,5
268,2,2
488,0,0
164,10,10
284,0,0
481,9,9
2261,7,7
274,1,1
1801,8,8
425,6,6
2455,0,0
1193,1,1
931,1,1
2621,1,1
192,1,1
952,5,5
1055,5,5
1648,1,1
3544,6,6
751,3,3
1428,15,15
3272,6,6
2113,4,4
3049,8,8
4065,5,5
1669,4,4
3539,4,4
420,4,4
725,3,3
3083,4,4
943,1,1
773,3,3
887,6,6
764,0,0
497,3,3
2107,8,8
2591,9,9
939,3,3
3608,3,3
5038,6,6
1714,7,7
1264,4,4
3917,8,8
11501,33,33
759,0,0
1386,2,2
3777,13,13
1423,5,5
692,5,5
267,2,2
4547,5,5
6369,9,9
690,5,5
2680,9,9
421,6,6
422,1,1
2240,11,11
1108,4,4
3379,4,4
2371,4,4
231,3,3
1929,3,3
2203,4,4
1206,10,10
2252,6,6
3414,1,1
685,0,0
1355,2,2
2734,4,4
715,4,4
265,0,0
3518,10,10
1603,5,5
1147,4,4
2337,3,3
892,2,2
1090,4,4
389,6,6
1262,4,4
1727,8,8
717,1,1
243,0,0
2814,6,6
6540,10,10
496,3,3
200,0,0
2375,7,7
1126,6,6
966,1,1
408,1,1
1292,0,0
3297,16,16
1919,4,4
1140,7,7
1051,6,6
1538,1,1
1130,7,7
522,0,0
2036,9,9
2191,4,4
2401,7,7
249,4,4
7732,9,9
1983,5,5
3205,11,11
3639,9,9
1984,0,0
960,3,3
3959,6,6
2065,2,2
1881,1,1
1038,10,10
770,3,3
1882,7,7
513,6,6
1490,11,11
424,0,0
669,5,5
4381,4,4
1610,7,7
359,3,3
481,1,1
647,0,0
2380,11,11
3172,7,7
634,7,7
575,3,3
746,1,1
286,4,4
4863,4,4
2215,9,9
1281,3,3
2158,3,3
428,1,1
1966,3,3
6548,5,5
6154,5,5
6207,11,11
1629,6,6
146,1,1
3697,3,3
477,2,2
9620,12,12
614,1,1
181,0,0
1953,8,8
676,1,1
2509,5,5
1866,1,1
1423,9,9
585,0,0
141,2,2
1403,0,0
3254,7,7
4903,15,15
609,13,13
932,7,7
6068,10,10
594,4,4
1075,6,6
3915,5,5
3400,7,7
440,6,6
1343,3,3
1622,6,6
2541,13,13
353,6,6
3159,5,5
409,2,2
1721,7,7
813,0,0
1075,1,1
1029,6,6
754,2,2
876,0,0
1156,3,3
1395,4,4
2588,9,9
1259,4,4
307,4,4
355,4,4
1830,5,5
458,2,2
365,5,5
227,3,3
1164,3,3
1697,0,0
868,3,3
1623,9,9
2453,4,4
2615,9,9
1066,7,7
1541,5,5
2269,3,3
403,2,2
5232,6,6
3410,2,2
481,2,2
557,0,0
855,8,8
8769,19,19
4403,7,7
1463,4,4
1073,3,3
3379,16,16
3095,9,9
2990,2,2
764,0,0
509,6,6
2510,21,21
1934,3,3
2317,8,8
1161,4,4
1541,3,3
1259,7,7
1683,3,3
1423,16,16
3719,8,8
157,2,2
889,14,14
4779,7,7
1801,5,5
2543,4,4
1392,1,1
666,3,3
1790,7,7
349,1,1
1155,9,9
2707,1,1
2608,8,8
237,2,2
249,3,3
398,0,0
818,3,3
1837,11,11
1830,4,4
422,6,6
1375,0,0
371,1,1
506,7,7
1195,3,3
1450,1,1
541,5,5
4220,5,5
1829,3,3
450,1,1
9967,17,17
707,1,1
383,1,1
369,3,3
2482,8,8
4323,8,8
1406,6,6
1304,2,2
2583,6,6
4629,7,7
1095,5,5
1815,3,3
1568,4,4
1892,8,8
3721,4,4
776,4,4
3389,8,8
1394,4,4
983,6,6
1067,7,7
175,0,0
2520,14,14
732,2,2
2838,4,4
2321,7,7
875,3,3
208,1,1
102,1,1
1468,2,2
2847,10,10
1133,9,9
498,4,4
1900,6,6
456,3,3
430,2,2
364,1,1
1592,3,3
1091,4,4
648,2,2
1151,0,0
3142,9,9
2198,3,3
694,5,5
2452,4,4
242,6,6
1451,4,4
1335,3,3
501,1,1
1192,5,5
3359,6,6
1169,3,3
954,2,2
245,0,0
1811,1,1
1538,5,5
447,2,2
1339,2,2
624,0,0
637,6,6
2057,5,5
820,1,1
