Timesteps,Collisions,Steps Waited
1283,15,15
590,0,0
9216,21,21
2289,8,8
1008,2,2
759,5,5
1470,0,0
523,1,1
2253,2,2
2914,2,2
346,1,1
325,6,6
4490,9,9
169,0,0
750,4,4
1227,1,1
4592,14,14
198,2,2
659,3,3
1235,4,4
1473,4,4
329,2,2
658,12,12
2643,11,11
763,6,6
702,3,3
1634,5,5
649,6,6
7408,4,4
248,0,0
851,9,9
1393,5,5
2696,6,6
998,6,6
1921,6,6
2136,0,0
2488,5,5
607,2,2
4166,2,2
758,3,3
1063,2,2
2365,1,1
1698,8,8
804,7,7
1399,2,2
5593,10,10
1843,3,3
2485,7,7
3353,11,11
557,2,2
1636,5,5
1880,5,5
975,3,3
530,11,11
1204,8,8
1755,2,2
671,2,2
1852,7,7
2833,7,7
598,2,2
250,1,1
1017,3,3
526,6,6
2137,7,7
1277,5,5
9449,9,9
3153,16,16
826,2,2
248,0,0
1891,4,4
1386,5,5
2173,7,7
566,14,14
1531,3,3
3968,7,7
4550,10,10
642,4,4
980,6,6
5018,4,4
8147,16,16
5735,7,7
963,4,4
3334,7,7
2186,1,1
995,6,6
2386,5,5
5679,10,10
1435,2,2
2446,4,4
819,4,4
716,2,2
3001,10,10
693,5,5
412,0,0
4546,9,9
2641,3,3
2682,12,12
413,5,5
1369,7,7
1203,2,2
5173,10,10
712,4,4
1306,5,5
756,0,0
590,3,3
834,8,8
387,7,7
229,2,2
331,3,3
219,3,3
2748,1,1
385,3,3
5003,15,15
907,5,5
2430,2,2
1348,6,6
2473,7,7
1520,5,5
732,6,6
762,20,20
4461,5,5
3151,10,10
270,1,1
1349,4,4
579,4,4
2163,5,5
1048,8,8
406,7,7
2203,6,6
1582,7,7
679,1,1
2848,7,7
399,1,1
2631,11,11
1538,3,3
310,2,2
1222,8,8
1032,4,4
1280,2,2
646,6,6
3060,4,4
1085,3,3
760,3,3
2351,7,7
2318,5,5
984,1,1
1106,10,10
1593,5,5
600,4,4
1953,1,1
4935,8,8
738,7,7
2696,4,4
2745,2,2
387,5,5
1887,2,2
1686,4,4
1088,6,6
3447,3,3
1500,5,5
3155,5,5
548,1,1
904,3,3
207,2,2
920,7,7
3258,10,10
4492,6,6
1935,4,4
259,3,3
2736,8,8
497,4,4
1261,13,13
198,2,2
4772,10,10
994,1,1
966,1,1
1993,10,10
1825,1,1
384,4,4
1002,1,1
1253,8,8
611,3,3
816,4,4
5692,13,13
1741,2,2
1268,8,8
4168,11,11
587,6,6
1768,7,7
1842,6,6
2641,5,5
1954,10,10
1201,5,5
2672,9,9
625,2,2
2262,4,4
2004,8,8
3208,5,5
1752,10,10
1218,0,0
1358,3,3
3468,9,9
3112,11,11
2475,7,7
2364,2,2
4208,10,10
375,2,2
2003,8,8
1007,1,1
2017,1,1
1136,2,2
1090,6,6
2077,8,8
6142,7,7
744,2,2
751,2,2
594,2,2
1268,8,8
3170,10,10
2151,3,3
2658,9,9
972,5,5
928,12,12
1064,7,7
4827,11,11
1522,8,8
241,1,1
315,3,3
1458,4,4
371,5,5
8007,26,26
2939,3,3
3971,10,10
451,1,1
1938,2,2
961,6,6
2456,8,8
264,3,3
311,10,10
1572,4,4
1670,5,5
192,1,1
494,4,4
3357,7,7
2020,12,12
1736,7,7
1737,7,7
3869,5,5
949,8,8
1121,6,6
1129,10,10
2407,7,7
648,1,1
1743,7,7
832,0,0
3833,9,9
3230,10,10
5020,4,4
99,4,4
1788,7,7
6864,10,10
837,3,3
2608,6,6
1930,4,4
1162,3,3
387,4,4
1039,7,7
8224,14,14
3200,4,4
2084,5,5
269,2,2
2032,5,5
2799,4,4
1075,2,2
1625,9,9
9820,24,24
4636,5,5
1872,15,15
1466,12,12
3336,8,8
512,6,6
1590,6,6
3337,16,16
1636,6,6
728,0,0
1896,4,4
2688,8,8
1070,8,8
3678,13,13
1636,0,0
189,3,3
559,1,1
1254,4,4
691,0,0
1528,2,2
368,3,3
2401,4,4
673,3,3
3496,10,10
280,1,1
1850,4,4
2080,5,5
1012,4,4
2728,9,9
3085,1,1
1029,18,18
837,5,5
3223,17,17
4906,6,6
713,2,2
874,1,1
2445,0,0
2234,7,7
1662,5,5
1090,2,2
2436,15,15
820,2,2
1362,7,7
508,6,6
900,1,1
589,3,3
240,7,7
3415,8,8
2745,1,1
1234,11,11
5365,9,9
3195,2,2
2240,9,9
2244,5,5
1014,6,6
1703,6,6
294,4,4
2833,5,5
380,8,8
402,4,4
2599,9,9
4548,6,6
1368,4,4
1637,1,1
1737,5,5
253,0,0
606,0,0
726,8,8
581,8,8
401,1,1
2825,8,8
4568,10,10
586,3,3
2011,4,4
4896,10,10
2828,9,9
703,7,7
3460,6,6
2451,8,8
2586,17,17
609,2,2
298,2,2
230,1,1
460,1,1
482,2,2
3028,11,11
1269,0,0
502,6,6
2066,6,6
1374,8,8
1949,12,12
315,2,2
1789,7,7
2836,6,6
886,2,2
10968,13,13
317,0,0
1151,2,2
1581,4,4
5325,18,18
1968,3,3
3179,5,5
3856,3,3
2120,12,12
5241,12,12
2566,7,7
997,8,8
392,2,2
1560,8,8
1144,5,5
517,7,7
664,7,7
1050,7,7
2556,15,15
1188,8,8
1307,3,3
1170,5,5
1291,10,10
2484,7,7
1246,3,3
1302,7,7
580,7,7
548,8,8
1876,2,2
1185,3,3
1155,0,0
4995,4,4
3035,8,8
1617,6,6
2596,10,10
2640,4,4
4715,14,14
2642,7,7
1182,5,5
177,1,1
2362,3,3
2169,4,4
412,3,3
374,0,0
3275,2,2
2306,7,7
1080,0,0
1315,3,3
4873,15,15
771,2,2
883,4,4
454,3,3
379,11,11
188,8,8
1078,3,3
244,0,0
5412,11,11
1110,0,0
850,2,2
289,2,2
501,2,2
551,7,7
641,1,1
773,1,1
668,4,4
734,3,3
2099,16,16
3418,9,9
1721,7,7
2077,6,6
373,4,4
942,1,1
2554,7,7
909,1,1
4807,2,2
400,4,4
492,4,4
3105,11,11
1126,8,8
2753,5,5
1803,13,13
7867,16,16
1459,8,8
1749,8,8
1058,5,5
1598,9,9
1553,6,6
2622,11,11
700,4,4
329,3,3
526,9,9
1890,15,15
2184,7,7
1384,2,2
774,7,7
6799,4,4
1293,3,3
1945,3,3
240,8,8
1888,10,10
4211,4,4
598,9,9
303,0,0
953,3,3
2053,5,5
1865,4,4
2080,7,7
1411,2,2
5987,6,6
2798,2,2
188,0,0
895,6,6
1753,7,7
3097,10,10
3040,3,3
499,5,5
830,0,0
1934,2,2
456,0,0
480,2,2
2940,12,12
2683,7,7
611,2,2
661,2,2
2710,10,10
1236,3,3
1409,9,9
2622,10,10
781,3,3
1239,5,5
630,4,4
829,3,3
3098,10,10
1343,2,2
1572,4,4
4652,10,10
1816,8,8
537,1,1
5808,8,8
171,5,5
1981,8,8
1699,3,3
905,3,3
970,4,4
6815,14,14
684,3,3
2238,8,8
989,7,7
3534,17,17
4161,10,10
162,6,6
1556,5,5
4361,5,5
3178,4,4
3301,4,4
2081,1,1
774,3,3
1861,4,4
1117,1,1
793,7,7
625,4,4
1202,4,4
139,3,3
1900,6,6
3105,17,17
2259,4,4
1555,8,8
521,1,1
4210,21,21
1680,8,8
2505,6,6
859,4,4
289,2,2
1098,8,8
2616,2,2
3480,7,7
2793,6,6
1194,0,0
1236,5,5
868,7,7
5329,16,16
994,4,4
5137,8,8
1629,4,4
266,1,1
725,3,3
1431,0,0
1201,2,2
632,3,3
730,6,6
3489,6,6
5829,11,11
1450,2,2
2744,7,7
2846,5,5
1496,3,3
2113,1,1
387,7,7
946,1,1
3081,6,6
3847,11,11
1104,7,7
1406,1,1
135,1,1
3424,16,16
1508,4,4
2030,6,6
913,0,0
3329,8,8
194,6,6
3832,15,15
427,7,7
7490,16,16
1144,3,3
9409,19,19
2640,5,5
1285,9,9
472,0,0
5772,13,13
1328,4,4
1784,1,1
863,3,3
1632,7,7
956,4,4
3449,10,10
1829,3,3
445,5,5
2963,8,8
685,7,7
1010,5,5
2765,5,5
291,3,3
1563,3,3
278,2,2
165,0,0
338,5,5
1375,4,4
1985,5,5
708,6,6
2439,9,9
1122,3,3
915,4,4
517,4,4
1452,3,3
1329,0,0
1844,3,3
2614,5,5
892,3,3
2777,9,9
1782,6,6
2164,14,14
5424,11,11
821,2,2
853,7,7
2198,6,6
1477,4,4
3941,10,10
357,7,7
1002,1,1
2370,2,2
2268,8,8
1347,6,6
1640,6,6
875,3,3
1737,1,1
2519,6,6
2239,2,2
1074,5,5
327,4,4
626,1,1
4316,6,6
1167,6,6
342,3,3
1706,2,2
439,6,6
2929,6,6
1612,4,4
3947,8,8
3568,4,4
634,1,1
2298,10,10
3699,4,4
2442,2,2
2947,12,12
1152,0,0
4538,7,7
2553,6,6
2947,8,8
428,7,7
2269,1,1
712,3,3
352,2,2
1705,1,1
2435,7,7
637,3,3
1164,3,3
1202,3,3
1152,10,10
1617,9,9
2316,5,5
4261,3,3
2043,0,0
321,1,1
239,0,0
397,8,8
1677,5,5
3548,12,12
2075,7,7
2939,4,4
1075,6,6
1446,5,5
493,11,11
532,8,8
1034,2,2
1620,6,6
2538,8,8
4726,5,5
335,1,1
1448,5,5
1663,6,6
337,0,0
961,5,5
4145,13,13
965,12,12
2805,4,4
4207,6,6
927,1,1
428,6,6
307,3,3
197,6,6
3599,4,4
561,1,1
2493,13,13
590,2,2
285,5,5
178,0,0
501,4,4
4821,4,4
272,2,2
404,4,4
3690,7,7
1275,2,2
202,4,4
1208,7,7
1205,2,2
572,1,1
538,7,7
393,5,5
4348,3,3
3233,7,7
782,2,2
1241,4,4
3579,12,12
1267,5,5
1092,2,2
1201,7,7
1197,8,8
3891,3,3
525,4,4
2213,5,5
6309,7,7
1269,7,7
1311,3,3
345,3,3
571,3,3
1402,3,3
390,4,4
1484,2,2
1944,6,6
3826,5,5
1121,12,12
1643,7,7
396,2,2
