Timesteps,Collisions,Steps Waited
6538,319,319
742,25,25
305,16,16
996,52,52
389,16,16
947,41,41
2424,139,139
4363,228,228
5235,290,290
132,6,6
1006,45,45
2588,132,132
476,25,25
1991,82,82
1682,87,87
1457,79,79
4018,216,216
1062,52,52
412,13,13
1964,109,109
3664,200,200
4503,231,231
156,9,9
1182,53,53
1030,45,45
842,50,50
3998,206,206
203,8,8
1460,78,78
907,41,41
7404,374,374
693,22,22
3524,171,171
614,23,23
3370,164,164
3357,181,181
443,24,24
1265,62,62
412,29,29
2190,102,102
1672,82,82
1003,46,46
772,33,33
1572,79,79
782,42,42
1446,82,82
870,43,43
1870,101,101
477,25,25
2617,107,107
598,28,28
130,7,7
1966,83,83
308,14,14
1882,94,94
604,29,29
749,36,36
241,5,5
212,11,11
3114,157,157
3829,198,198
2274,111,111
1056,60,60
411,19,19
647,23,23
1357,58,58
1521,70,70
1768,89,89
785,37,37
1971,99,99
569,42,42
534,34,34
1783,84,84
12175,600,600
513,23,23
3095,153,153
236,19,19
2005,86,86
3182,134,134
1318,63,63
974,44,44
1021,49,49
788,32,32
2338,122,122
3660,166,166
960,60,60
862,40,40
1530,81,81
1564,85,85
3531,173,173
387,21,21
1150,69,69
1656,77,77
5213,253,253
3623,179,179
616,34,34
932,31,31
1071,64,64
4527,200,200
848,39,39
225,13,13
683,28,28
1231,63,63
1667,83,83
4382,236,236
1587,62,62
1797,93,93
451,23,23
2516,122,122
2414,132,132
1527,69,69
6129,304,304
2523,123,123
9930,516,516
5944,295,295
573,34,34
1238,54,54
2920,164,164
6287,308,308
421,29,29
1244,63,63
1315,67,67
2721,117,117
799,42,42
8432,427,427
3155,159,159
622,26,26
812,54,54
1514,70,70
1340,83,83
1559,73,73
784,32,32
2220,112,112
441,20,20
926,42,42
1140,57,57
6539,333,333
380,28,28
294,16,16
416,25,25
1559,65,65
691,39,39
806,61,61
3895,211,211
730,52,52
3010,152,152
748,26,26
749,47,47
943,52,52
1285,65,65
317,19,19
176,11,11
2006,110,110
1555,92,92
2840,139,139
1340,68,68
1967,88,88
1163,54,54
2393,112,112
1846,97,97
715,35,35
970,47,47
1614,81,81
964,53,53
1349,62,62
4200,231,231
1460,73,73
8634,444,444
443,25,25
4396,206,206
717,35,35
597,32,32
1648,87,87
3337,167,167
492,17,17
800,39,39
629,34,34
4738,225,225
532,23,23
940,55,55
1923,95,95
577,28,28
2930,140,140
2812,119,119
10444,514,514
2062,99,99
1999,97,97
5227,271,271
1087,55,55
718,37,37
1875,87,87
2054,114,114
3800,194,194
437,29,29
1404,72,72
911,54,54
1770,90,90
410,19,19
4538,255,255
4447,222,222
5474,282,282
1144,56,56
5418,268,268
815,34,34
1281,61,61
704,41,41
648,29,29
576,22,22
1684,86,86
830,48,48
4663,230,230
711,52,52
1981,80,80
1142,55,55
2075,87,87
348,13,13
1426,69,69
5703,263,263
573,35,35
687,31,31
5948,291,291
1623,72,72
5339,294,294
701,36,36
4558,204,204
1204,59,59
663,36,36
1389,74,74
853,30,30
255,16,16
764,54,54
2632,118,118
2146,110,110
1101,48,48
546,27,27
843,40,40
843,47,47
4507,211,211
319,17,17
3971,203,203
559,23,23
3237,165,165
1773,94,94
684,38,38
195,10,10
739,44,44
4368,206,206
2938,151,151
713,36,36
3312,177,177
2378,121,121
1609,85,85
713,35,35
554,30,30
2804,133,133
273,15,15
1319,51,51
1072,47,47
576,26,26
111,5,5
6436,297,297
2815,142,142
401,22,22
1197,61,61
1050,53,53
779,39,39
2736,155,155
1698,84,84
544,31,31
1521,86,86
345,13,13
586,26,26
5448,238,238
735,45,45
2020,112,112
984,52,52
3987,223,223
709,35,35
1802,87,87
1921,109,109
363,13,13
565,19,19
497,24,24
668,28,28
715,42,42
936,40,40
3804,191,191
1838,80,80
305,21,21
1115,69,69
2343,135,135
5433,297,297
3896,171,171
1237,56,56
207,10,10
1927,108,108
2643,141,141
1640,83,83
2487,137,137
354,17,17
3190,161,161
5778,308,308
349,11,11
4933,244,244
601,23,23
2340,113,113
790,34,34
399,14,14
2199,115,115
1769,85,85
2101,105,105
1561,73,73
766,35,35
3987,196,196
1171,61,61
441,19,19
506,26,26
136,10,10
1732,91,91
2251,112,112
747,47,47
291,10,10
1082,40,40
1860,78,78
3495,182,182
304,16,16
847,47,47
1272,59,59
5740,312,312
2103,102,102
865,49,49
381,17,17
266,12,12
1343,72,72
368,19,19
2804,141,141
2807,165,165
419,26,26
2667,124,124
594,34,34
2155,99,99
1251,56,56
3661,194,194
7242,372,372
3173,160,160
1023,49,49
1504,66,66
1762,105,105
242,6,6
961,62,62
3901,183,183
402,20,20
556,32,32
5300,264,264
422,32,32
499,29,29
990,60,60
1198,66,66
2527,123,123
5037,260,260
1927,92,92
1634,77,77
4736,243,243
1449,71,71
4123,192,192
506,18,18
1523,85,85
927,45,45
183,9,9
1197,59,59
592,29,29
811,44,44
523,21,21
2199,92,92
758,30,30
1448,70,70
3620,187,187
402,18,18
2360,121,121
259,14,14
1135,43,43
3643,180,180
1570,73,73
1051,59,59
410,14,14
367,18,18
1336,72,72
439,21,21
2276,112,112
552,25,25
1018,49,49
735,31,31
2670,149,149
454,36,36
1372,76,76
1308,67,67
1309,61,61
313,10,10
782,36,36
1547,76,76
7702,373,373
1072,62,62
1967,90,90
2848,149,149
1646,92,92
2124,93,93
2759,135,135
730,35,35
2818,146,146
2205,112,112
178,5,5
4621,217,217
2927,145,145
496,36,36
159,7,7
4189,204,204
3737,179,179
955,44,44
2363,135,135
2160,106,106
2858,136,136
1595,75,75
1133,48,48
3046,145,145
2125,111,111
2114,96,96
117,7,7
438,17,17
1665,86,86
3555,173,173
1708,89,89
443,24,24
1128,57,57
292,21,21
175,8,8
2925,121,121
1959,95,95
591,26,26
1392,73,73
731,30,30
956,46,46
3500,175,175
156,9,9
342,23,23
614,38,38
5012,239,239
145,7,7
195,10,10
1377,64,64
1619,87,87
1989,113,113
2041,99,99
2879,151,151
600,32,32
762,34,34
228,10,10
1163,52,52
331,20,20
237,13,13
894,34,34
611,35,35
738,32,32
674,42,42
2835,134,134
644,31,31
5450,257,257
3820,197,197
3007,163,163
1099,61,61
1385,54,54
360,14,14
7843,421,421
452,21,21
2335,122,122
1145,42,42
2307,122,122
1567,80,80
872,57,57
8146,420,420
1259,59,59
714,38,38
1787,96,96
1039,48,48
1681,79,79
558,24,24
993,55,55
3283,178,178
648,30,30
4461,218,218
5430,289,289
2723,135,135
1530,89,89
356,23,23
3656,188,188
2562,108,108
409,26,26
5770,283,283
1481,71,71
421,19,19
567,21,21
259,9,9
989,53,53
615,22,22
2131,102,102
1813,89,89
536,28,28
1601,74,74
2395,114,114
531,32,32
1943,92,92
423,26,26
2836,156,156
651,33,33
9180,465,465
755,29,29
975,53,53
1243,81,81
629,28,28
3719,183,183
482,30,30
6315,309,309
619,35,35
594,30,30
1033,58,58
2510,142,142
409,19,19
390,20,20
358,16,16
5154,247,247
757,44,44
3559,197,197
2246,107,107
2103,109,109
1313,72,72
639,31,31
3626,183,183
1042,58,58
2025,114,114
1216,66,66
3516,207,207
2352,109,109
1553,80,80
4111,200,200
8222,387,387
824,32,32
847,46,46
416,15,15
1424,71,71
436,15,15
369,15,15
2275,114,114
609,22,22
1200,57,57
3274,193,193
887,51,51
3564,191,191
257,10,10
6460,318,318
1113,61,61
1019,44,44
1093,58,58
2016,95,95
3944,198,198
918,42,42
460,26,26
182,10,10
1920,96,96
1882,96,96
904,34,34
1194,67,67
623,33,33
6175,303,303
903,39,39
307,16,16
538,20,20
766,32,32
2904,137,137
2597,129,129
1749,83,83
231,9,9
327,12,12
369,18,18
471,24,24
546,20,20
853,39,39
752,39,39
957,58,58
623,30,30
1262,56,56
258,8,8
3396,168,168
1177,50,50
291,33,33
910,51,51
727,37,37
2501,116,116
2273,123,123
1694,85,85
1919,97,97
1781,103,103
1295,76,76
1770,97,97
2450,118,118
669,41,41
750,34,34
561,19,19
484,25,25
415,18,18
1795,89,89
736,40,40
1453,72,72
507,23,23
1342,77,77
4028,195,195
2082,106,106
937,54,54
3633,191,191
499,27,27
3876,184,184
407,27,27
856,47,47
701,35,35
2991,161,161
1159,55,55
6611,337,337
2498,117,117
1238,49,49
537,25,25
2304,114,114
575,30,30
400,18,18
2229,106,106
348,22,22
1629,71,71
482,24,24
2719,155,155
182,7,7
1378,85,85
2502,95,95
654,33,33
2483,138,138
616,37,37
1888,116,116
598,23,23
1196,61,61
973,46,46
1094,52,52
1038,43,43
513,27,27
896,40,40
257,12,12
