Timesteps,Collisions,Steps Waited,Real-Time Elapsed
3904,1,1,0.16362428665161133
4242,3,3,0.2140350341796875
9668,3,3,0.5244143009185791
1745,1,1,0.4923074245452881
14986,0,0,0.4151787757873535
6484,3,3,0.2020704746246338
4057,2,2,0.5067000389099121
1817,1,1,0.21618080139160156
3906,0,0,0.15703058242797852
4597,0,0,0.2891573905944824
2990,1,1,0.3029305934906006
4790,0,0,0.1493062973022461
5264,1,1,0.24636363983154297
4163,1,1,0.1281731128692627
9396,1,1,0.26839518547058105
441,0,0,0.1948840618133545
2360,1,1,0.3241918087005615
3027,1,1,0.20699453353881836
