Timesteps,Collisions,Steps Waited,Real-Time Elapsed
65.0,3.0,3.0,0.021575450897216797
19.0,2.0,2.0,0.00693964958190918
12.0,1.0,1.0,0.004961729049682617
23.0,4.0,4.0,0.009920835494995117
15.0,1.0,1.0,0.006087064743041992
14.0,1.0,1.0,0.005253314971923828
77.0,16.0,16.0,0.027100801467895508
75.0,4.0,4.0,0.022149085998535156
70.0,8.0,8.0,0.01906132698059082
14.0,1.0,1.0,0.0035369396209716797
19.0,2.0,2.0,0.004999399185180664
71.0,4.0,4.0,0.020069122314453125
38.0,2.0,2.0,0.011005640029907227
12.0,0.0,0.0,0.0037419795989990234
16.0,1.0,1.0,0.00475621223449707
64.0,6.0,6.0,0.020295381546020508
30.0,2.0,2.0,0.009000778198242188
59.0,5.0,5.0,0.017008543014526367
22.0,3.0,3.0,0.008847236633300781
23.0,0.0,0.0,0.00969386100769043
36.0,6.0,6.0,0.011352777481079102
16.0,3.0,3.0,0.008358001708984375
52.0,2.0,2.0,0.026688575744628906
89.0,9.0,9.0,0.026000261306762695
22.0,6.0,6.0,0.007004499435424805
22.0,3.0,3.0,0.0059964656829833984
43.0,3.0,3.0,0.013126850128173828
73.0,13.0,13.0,0.021729230880737305
44.0,5.0,5.0,0.013849258422851562
27.0,1.0,1.0,0.00699615478515625
22.0,1.0,1.0,0.005002498626708984
12.0,0.0,0.0,0.003516674041748047
29.0,0.0,0.0,0.009052038192749023
16.0,4.0,4.0,0.00400233268737793
20.0,0.0,0.0,0.005005359649658203
20.0,0.0,0.0,0.006559610366821289
14.0,2.0,2.0,0.004004955291748047
14.0,1.0,1.0,0.003996610641479492
23.0,3.0,3.0,0.00589752197265625
18.0,0.0,0.0,0.004514455795288086
55.0,3.0,3.0,0.014699459075927734
16.0,3.0,3.0,0.0039975643157958984
77.0,7.0,7.0,0.024680137634277344
22.0,3.0,3.0,0.008008718490600586
11.0,0.0,0.0,0.00299835205078125
66.0,13.0,13.0,0.020023107528686523
25.0,4.0,4.0,0.00757598876953125
49.0,7.0,7.0,0.021012067794799805
28.0,2.0,2.0,0.014001131057739258
33.0,4.0,4.0,0.015818119049072266
32.0,5.0,5.0,0.013907432556152344
20.0,1.0,1.0,0.0064809322357177734
80.0,10.0,10.0,0.03263401985168457
26.0,2.0,2.0,0.013403177261352539
33.0,2.0,2.0,0.013535737991333008
12.0,1.0,1.0,0.006750822067260742
16.0,2.0,2.0,0.006203413009643555
25.0,4.0,4.0,0.011111259460449219
15.0,1.0,1.0,0.0042989253997802734
35.0,4.0,4.0,0.014022588729858398
34.0,5.0,5.0,0.011677742004394531
72.0,15.0,15.0,0.026112079620361328
85.0,12.0,12.0,0.026036977767944336
21.0,1.0,1.0,0.005007505416870117
96.0,4.0,4.0,0.02737283706665039
76.0,7.0,7.0,0.023026227951049805
31.0,5.0,5.0,0.010357856750488281
34.0,8.0,8.0,0.009212493896484375
29.0,2.0,2.0,0.00800180435180664
40.0,4.0,4.0,0.012637853622436523
82.0,10.0,10.0,0.031273603439331055
20.0,2.0,2.0,0.006005048751831055
18.0,2.0,2.0,0.006010770797729492
12.0,1.0,1.0,0.003756999969482422
20.0,1.0,1.0,0.027383804321289062
47.0,6.0,6.0,0.016413211822509766
19.0,5.0,5.0,0.0066890716552734375
40.0,1.0,1.0,0.010996341705322266
24.0,1.0,1.0,0.006349802017211914
34.0,6.0,6.0,0.008999824523925781
65.0,12.0,12.0,0.018004179000854492
22.0,1.0,1.0,0.006561994552612305
14.0,1.0,1.0,0.003000497817993164
45.0,7.0,7.0,0.012264728546142578
14.0,0.0,0.0,0.004080772399902344
12.0,0.0,0.0,0.0029976367950439453
66.0,6.0,6.0,0.018519878387451172
19.0,1.0,1.0,0.0050716400146484375
15.0,0.0,0.0,0.004180908203125
31.0,2.0,2.0,0.008018970489501953
60.0,4.0,4.0,0.017494916915893555
55.0,6.0,6.0,0.015323400497436523
19.0,2.0,2.0,0.00469660758972168
20.0,0.0,0.0,0.005998373031616211
72.0,5.0,5.0,0.020262479782104492
22.0,4.0,4.0,0.0070035457611083984
62.0,8.0,8.0,0.021174192428588867
21.0,1.0,1.0,0.008048772811889648
16.0,1.0,1.0,0.0065038204193115234
14.0,0.0,0.0,0.005015134811401367
88.0,18.0,18.0,0.0254974365234375
161.0,13.0,13.0,0.04317831993103027
14.0,1.0,1.0,0.004536628723144531
51.0,9.0,9.0,0.01920485496520996
83.0,11.0,11.0,0.02353382110595703
20.0,5.0,5.0,0.005007743835449219
43.0,4.0,4.0,0.010999202728271484
12.0,0.0,0.0,0.0029976367950439453
59.0,4.0,4.0,0.016506671905517578
58.0,11.0,11.0,0.01590132713317871
36.0,2.0,2.0,0.009524345397949219
41.0,5.0,5.0,0.01403188705444336
40.0,3.0,3.0,0.016272306442260742
23.0,3.0,3.0,0.0063550472259521484
25.0,3.0,3.0,0.009437322616577148
14.0,1.0,1.0,0.005143880844116211
44.0,1.0,1.0,0.014574766159057617
44.0,3.0,3.0,0.012493133544921875
40.0,0.0,0.0,0.011345624923706055
21.0,2.0,2.0,0.007000446319580078
29.0,4.0,4.0,0.008068561553955078
87.0,8.0,8.0,0.023833274841308594
21.0,0.0,0.0,0.005114078521728516
18.0,4.0,4.0,0.0050013065338134766
