Timesteps,Collisions,Steps Waited,Real-Time Elapsed
1756.0,2.0,2.0,3.9589099884033203
1253.0,0.0,0.0,2.5979504585266113
1451.0,4.0,4.0,2.950826644897461
3700.0,13.0,13.0,7.626538991928101
734.0,3.0,3.0,1.466953992843628
5055.0,17.0,17.0,10.383281230926514
1341.0,3.0,3.0,2.712282419204712
3048.0,5.0,5.0,6.202910661697388
3695.0,9.0,9.0,7.576617002487183
4344.0,8.0,8.0,8.74337100982666
972.0,4.0,4.0,1.9613115787506104
1729.0,7.0,7.0,3.591081380844116
1841.0,15.0,15.0,3.7568511962890625
1632.0,1.0,1.0,3.3037147521972656
1186.0,4.0,4.0,2.3805294036865234
2015.0,4.0,4.0,4.105160236358643
2119.0,6.0,6.0,4.375421762466431
2377.0,10.0,10.0,4.784364461898804
397.0,6.0,6.0,0.807917594909668
4280.0,7.0,7.0,8.704840183258057
968.0,5.0,5.0,2.0222325325012207
2575.0,8.0,8.0,5.241092681884766
3596.0,6.0,6.0,7.3341615200042725
676.0,5.0,5.0,1.382495403289795
2511.0,10.0,10.0,5.161958694458008
3898.0,6.0,6.0,7.903421878814697
549.0,2.0,2.0,1.1263821125030518
418.0,2.0,2.0,0.8736495971679688
718.0,0.0,0.0,1.473090410232544
3455.0,16.0,16.0,6.964822769165039
2070.0,7.0,7.0,4.1817426681518555
1474.0,3.0,3.0,3.0271708965301514
2614.0,12.0,12.0,5.357868432998657
718.0,2.0,2.0,1.4721240997314453
597.0,0.0,0.0,1.2081551551818848
1919.0,0.0,0.0,3.9518251419067383
1946.0,4.0,4.0,3.947503089904785
2766.0,10.0,10.0,5.683959722518921
562.0,1.0,1.0,1.1313672065734863
1296.0,0.0,0.0,2.612999677658081
4638.0,14.0,14.0,9.523468494415283
2820.0,6.0,6.0,5.7057178020477295
2166.0,3.0,3.0,4.362725734710693
4922.0,13.0,13.0,10.005939483642578
1387.0,2.0,2.0,2.8129968643188477
375.0,0.0,0.0,0.7540347576141357
873.0,5.0,5.0,1.7469658851623535
2265.0,5.0,5.0,4.688464879989624
641.0,2.0,2.0,1.3723337650299072
829.0,6.0,6.0,1.6996538639068604
339.0,2.0,2.0,0.6897690296173096
1207.0,0.0,0.0,2.429370164871216
414.0,0.0,0.0,0.8691530227661133
1919.0,4.0,4.0,3.8568623065948486
227.0,0.0,0.0,0.46982431411743164
298.0,0.0,0.0,0.6063816547393799
566.0,1.0,1.0,1.1522581577301025
1956.0,8.0,8.0,4.0495359897613525
1056.0,1.0,1.0,2.129551410675049
1927.0,8.0,8.0,3.9608426094055176
325.0,0.0,0.0,0.646808385848999
480.0,1.0,1.0,0.9738388061523438
1132.0,0.0,0.0,2.311845064163208
1475.0,1.0,1.0,3.0222065448760986
1825.0,7.0,7.0,3.7716708183288574
1537.0,6.0,6.0,3.082730770111084
5011.0,14.0,14.0,10.196851253509521
4358.0,11.0,11.0,8.764790296554565
834.0,1.0,1.0,1.7336087226867676
408.0,0.0,0.0,0.862926721572876
453.0,5.0,5.0,0.983802080154419
1078.0,2.0,2.0,2.252997398376465
2910.0,10.0,10.0,6.012091875076294
351.0,2.0,2.0,0.72452712059021
397.0,2.0,2.0,0.8689923286437988
927.0,2.0,2.0,1.9493319988250732
781.0,5.0,5.0,1.6788015365600586
1219.0,2.0,2.0,2.557751178741455
423.0,1.0,1.0,0.8740208148956299
412.0,2.0,2.0,0.8366799354553223
5043.0,11.0,11.0,10.547706365585327
478.0,3.0,3.0,0.9844624996185303
944.0,1.0,1.0,2.059448003768921
433.0,2.0,2.0,0.9423129558563232
1069.0,1.0,1.0,2.3565561771392822
537.0,0.0,0.0,1.0810260772705078
2975.0,4.0,4.0,6.058758974075317
1879.0,4.0,4.0,3.829707384109497
510.0,0.0,0.0,1.0879662036895752
987.0,2.0,2.0,2.0061683654785156
5586.0,14.0,14.0,11.403071880340576
1812.0,4.0,4.0,3.789447784423828
1729.0,9.0,9.0,3.620465040206909
1654.0,7.0,7.0,3.5044655799865723
5187.0,36.0,36.0,10.858335733413696
437.0,6.0,6.0,0.9143531322479248
963.0,5.0,5.0,2.000317096710205
196.0,0.0,0.0,0.4061751365661621
1028.0,2.0,2.0,2.1286120414733887
383.0,1.0,1.0,0.7919478416442871
1284.0,4.0,4.0,2.6731371879577637
3719.0,14.0,14.0,7.711223840713501
1724.0,3.0,3.0,3.48534893989563
1070.0,1.0,1.0,2.1918442249298096
1747.0,5.0,5.0,3.7497811317443848
1944.0,2.0,2.0,4.094217300415039
2308.0,8.0,8.0,4.731542110443115
947.0,0.0,0.0,1.9996380805969238
2551.0,8.0,8.0,5.326403379440308
4532.0,13.0,13.0,9.482967615127563
4243.0,12.0,12.0,8.638437271118164
1986.0,10.0,10.0,4.113245010375977
2883.0,10.0,10.0,5.837693214416504
2685.0,6.0,6.0,5.518205881118774
1594.0,5.0,5.0,3.4206416606903076
1894.0,5.0,5.0,3.848583459854126
1769.0,2.0,2.0,3.66433048248291
461.0,1.0,1.0,0.9643278121948242
6459.0,23.0,23.0,13.10481595993042
1357.0,2.0,2.0,2.834200620651245
1004.0,2.0,2.0,2.0476431846618652
993.0,0.0,0.0,2.093731164932251
7814.0,11.0,11.0,15.933977842330933
2197.0,3.0,3.0,4.532351970672607
932.0,0.0,0.0,1.921389102935791
605.0,2.0,2.0,1.2355473041534424
1209.0,1.0,1.0,2.525240659713745
2582.0,7.0,7.0,5.262040376663208
