Timesteps,Collisions,Steps Waited,Real-Time Elapsed
878.0,1.0,1.0,0.9928646087646484
708.0,0.0,0.0,0.8095376491546631
1610.0,2.0,2.0,1.8261997699737549
333.0,0.0,0.0,0.3904273509979248
556.0,0.0,0.0,0.7230222225189209
3000.0,5.0,5.0,3.40226149559021
1725.0,2.0,2.0,1.7954964637756348
986.0,1.0,1.0,1.0763466358184814
722.0,4.0,4.0,0.7515683174133301
1753.0,4.0,4.0,1.8100180625915527
1990.0,1.0,1.0,2.047905921936035
4978.0,5.0,5.0,5.0808329582214355
4942.0,4.0,4.0,5.135120391845703
2083.0,1.0,1.0,2.1309282779693604
2836.0,2.0,2.0,2.894477605819702
1068.0,0.0,0.0,1.1396238803863525
2141.0,5.0,5.0,2.2145705223083496
474.0,0.0,0.0,0.4899251461029053
1590.0,3.0,3.0,1.6610057353973389
132.0,1.0,1.0,0.1414506435394287
11354.0,10.0,10.0,11.568712711334229
2183.0,3.0,3.0,2.2459065914154053
714.0,0.0,0.0,0.7579164505004883
344.0,0.0,0.0,0.3532142639160156
1086.0,0.0,0.0,1.1226518154144287
1780.0,0.0,0.0,1.908745288848877
2174.0,2.0,2.0,2.2355520725250244
408.0,0.0,0.0,0.41365671157836914
3220.0,4.0,4.0,3.3219287395477295
400.0,1.0,1.0,0.41536831855773926
441.0,0.0,0.0,0.4626586437225342
2385.0,4.0,4.0,2.452561855316162
4447.0,6.0,6.0,4.563425064086914
475.0,4.0,4.0,0.5172903537750244
1554.0,1.0,1.0,1.6571922302246094
185.0,0.0,0.0,0.19452309608459473
2989.0,4.0,4.0,3.0881505012512207
2898.0,3.0,3.0,3.0354652404785156
2170.0,2.0,2.0,2.26863431930542
458.0,1.0,1.0,0.47530341148376465
1747.0,3.0,3.0,1.7949156761169434
1106.0,3.0,3.0,1.1474952697753906
555.0,1.0,1.0,0.5726799964904785
1430.0,1.0,1.0,1.4948136806488037
570.0,0.0,0.0,0.5836832523345947
2102.0,4.0,4.0,2.1586501598358154
1122.0,0.0,0.0,1.1593899726867676
1199.0,0.0,0.0,1.255852460861206
992.0,1.0,1.0,1.0503180027008057
955.0,0.0,0.0,0.9834530353546143
2988.0,2.0,2.0,3.0577478408813477
1139.0,0.0,0.0,1.2073042392730713
1488.0,3.0,3.0,1.5347368717193604
1222.0,0.0,0.0,1.275205373764038
2076.0,4.0,4.0,2.120483636856079
1566.0,0.0,0.0,1.6509854793548584
262.0,0.0,0.0,0.27730655670166016
2273.0,3.0,3.0,2.325732707977295
1172.0,0.0,0.0,1.253080129623413
1213.0,3.0,3.0,1.2682719230651855
2598.0,10.0,10.0,2.6799628734588623
2139.0,2.0,2.0,2.2203781604766846
624.0,2.0,2.0,0.7032761573791504
1758.0,5.0,5.0,1.8291308879852295
587.0,2.0,2.0,0.6087121963500977
3447.0,2.0,2.0,3.613959789276123
983.0,1.0,1.0,1.0077862739562988
4203.0,1.0,1.0,4.305295944213867
2029.0,5.0,5.0,2.1192986965179443
1005.0,0.0,0.0,1.0546150207519531
765.0,0.0,0.0,0.7907731533050537
1386.0,0.0,0.0,1.4401698112487793
654.0,2.0,2.0,0.680448055267334
3276.0,1.0,1.0,3.4743151664733887
3460.0,4.0,4.0,3.5741946697235107
2984.0,8.0,8.0,3.073547840118408
2832.0,1.0,1.0,2.898205280303955
1289.0,2.0,2.0,1.324388027191162
308.0,0.0,0.0,0.3211371898651123
281.0,0.0,0.0,0.287548303604126
978.0,4.0,4.0,1.0245661735534668
500.0,1.0,1.0,0.5299065113067627
1589.0,0.0,0.0,1.654970407485962
