Timesteps,Collisions,Steps Waited,Real-Time Elapsed
0, 0, 0, 0
0.0,0.0,0.0,0.0
219.0,6.0,6.0,0.24715065956115723
2505.0,13.0,13.0,1.8971261978149414
630.0,0.0,0.0,0.43009281158447266
258.0,6.0,6.0,0.1711561679840088
5593.0,7.0,7.0,3.761932134628296
846.0,9.0,9.0,0.5696897506713867
699.0,5.0,5.0,0.4695155620574951
391.0,7.0,7.0,0.2560310363769531
1158.0,8.0,8.0,0.7719483375549316
895.0,0.0,0.0,0.5885381698608398
729.0,9.0,9.0,0.4858536720275879
3599.0,9.0,9.0,2.3900301456451416
4466.0,8.0,8.0,2.9671401977539062
6287.0,17.0,17.0,4.161873817443848
249.0,5.0,5.0,0.16014814376831055
2646.0,8.0,8.0,1.747847080230713
1221.0,3.0,3.0,0.8071064949035645
4386.0,9.0,9.0,2.8991751670837402
1043.0,6.0,6.0,0.710543155670166
753.0,9.0,9.0,0.501720666885376
1616.0,2.0,2.0,1.067598819732666
1596.0,13.0,13.0,1.0431733131408691
2834.0,15.0,15.0,1.8845014572143555
1836.0,6.0,6.0,1.2101686000823975
2856.0,2.0,2.0,1.8652400970458984
3098.0,10.0,10.0,2.0528218746185303
1625.0,10.0,10.0,1.064054012298584
2321.0,7.0,7.0,1.527268886566162
2685.0,7.0,7.0,1.7502553462982178
1891.0,6.0,6.0,1.262779951095581
1395.0,5.0,5.0,0.9144802093505859
2370.0,3.0,3.0,1.553776502609253
2475.0,7.0,7.0,1.6251909732818604
952.0,1.0,1.0,0.643118143081665
3127.0,6.0,6.0,2.0612833499908447
202.0,0.0,0.0,0.1306304931640625
852.0,3.0,3.0,0.5568580627441406
256.0,4.0,4.0,0.1676497459411621
602.0,6.0,6.0,0.39833784103393555
349.0,3.0,3.0,0.22763490676879883
1903.0,7.0,7.0,1.2479093074798584
1946.0,7.0,7.0,1.2878994941711426
3397.0,11.0,11.0,2.219683885574341
1343.0,4.0,4.0,0.8817100524902344
3622.0,7.0,7.0,2.387019157409668
2200.0,2.0,2.0,1.4382381439208984
2520.0,14.0,14.0,1.650015115737915
680.0,6.0,6.0,0.4501674175262451
767.0,4.0,4.0,0.49646449089050293
1377.0,7.0,7.0,0.918684720993042
279.0,4.0,4.0,0.1867516040802002
982.0,2.0,2.0,0.6450724601745605
4217.0,12.0,12.0,2.7660744190216064
1462.0,6.0,6.0,0.9656860828399658
534.0,4.0,4.0,0.3546721935272217
5716.0,10.0,10.0,3.779930830001831
846.0,4.0,4.0,0.5541596412658691
3569.0,2.0,2.0,2.354905843734741
272.0,3.0,3.0,0.18315672874450684
660.0,6.0,6.0,0.43413209915161133
905.0,2.0,2.0,0.6037943363189697
540.0,13.0,13.0,0.3554191589355469
3733.0,10.0,10.0,2.4605093002319336
1381.0,5.0,5.0,0.9178431034088135
7508.0,14.0,14.0,4.9431376457214355
2271.0,6.0,6.0,1.5020599365234375
397.0,11.0,11.0,0.25487852096557617
3112.0,9.0,9.0,2.0428459644317627
1121.0,8.0,8.0,0.7314300537109375
1598.0,1.0,1.0,1.06248140335083
1050.0,0.0,0.0,0.7004692554473877
3599.0,2.0,2.0,2.400653123855591
2765.0,15.0,15.0,1.835296392440796
8834.0,16.0,16.0,5.814106702804565
2762.0,9.0,9.0,1.831186294555664
860.0,5.0,5.0,0.5640385150909424
2402.0,8.0,8.0,1.576172113418579
1747.0,5.0,5.0,1.1427862644195557
2570.0,4.0,4.0,1.703439712524414
6050.0,17.0,17.0,3.9769344329833984
1463.0,7.0,7.0,0.9727451801300049
348.0,5.0,5.0,0.22864913940429688
2150.0,9.0,9.0,1.410015344619751
4725.0,10.0,10.0,3.106444835662842
837.0,4.0,4.0,0.5534918308258057
287.0,4.0,4.0,0.18914270401000977
1679.0,18.0,18.0,1.0967271327972412
1354.0,2.0,2.0,0.8871409893035889
1852.0,3.0,3.0,1.212294340133667
235.0,3.0,3.0,0.1534559726715088
1273.0,3.0,3.0,0.8376219272613525
3448.0,12.0,12.0,2.2946512699127197
233.0,2.0,2.0,0.15203523635864258
1336.0,14.0,14.0,0.8800740242004395
4986.0,7.0,7.0,3.284803867340088
635.0,5.0,5.0,0.42031025886535645
1318.0,8.0,8.0,0.8921103477478027
4034.0,3.0,3.0,2.6740920543670654
1142.0,1.0,1.0,0.7530627250671387
1229.0,6.0,6.0,0.8152508735656738
366.0,1.0,1.0,0.24367880821228027
436.0,3.0,3.0,0.28829288482666016
2548.0,7.0,7.0,1.6722204685211182
4268.0,7.0,7.0,2.8070619106292725
2607.0,6.0,6.0,1.726240634918213
370.0,7.0,7.0,0.24234604835510254
3156.0,8.0,8.0,2.0670292377471924
1846.0,10.0,10.0,1.2330710887908936
892.0,5.0,5.0,0.5918030738830566
1012.0,8.0,8.0,0.6636300086975098
4594.0,8.0,8.0,3.024470806121826
459.0,7.0,7.0,0.2965569496154785
1051.0,1.0,1.0,0.6961703300476074
268.0,4.0,4.0,0.1816120147705078
579.0,6.0,6.0,0.37973594665527344
2667.0,9.0,9.0,1.7467620372772217
1655.0,8.0,8.0,1.0863943099975586
1259.0,5.0,5.0,0.8256886005401611
493.0,5.0,5.0,0.3222637176513672
713.0,8.0,8.0,0.475466251373291
2496.0,9.0,9.0,1.6544790267944336
3097.0,6.0,6.0,2.0191028118133545
5203.0,14.0,14.0,3.4275527000427246
365.0,7.0,7.0,0.2447986602783203
188.0,0.0,0.0,0.12310099601745605
763.0,15.0,15.0,0.5033254623413086
304.0,4.0,4.0,0.19869399070739746
983.0,6.0,6.0,0.6473333835601807
758.0,5.0,5.0,0.4966316223144531
2928.0,10.0,10.0,1.9145641326904297
660.0,6.0,6.0,0.446805477142334
7235.0,13.0,13.0,4.771421670913696
871.0,7.0,7.0,0.5880231857299805
279.0,6.0,6.0,0.18714523315429688
1416.0,3.0,3.0,0.9256813526153564
2562.0,7.0,7.0,1.673630714416504
881.0,3.0,3.0,0.5730981826782227
1375.0,5.0,5.0,0.8969967365264893
5394.0,13.0,13.0,3.562964916229248
378.0,6.0,6.0,0.2520904541015625
5168.0,9.0,9.0,3.3871166706085205
637.0,1.0,1.0,0.41733503341674805
6368.0,11.0,11.0,4.209470510482788
485.0,3.0,3.0,0.3245980739593506
3245.0,7.0,7.0,2.1238248348236084
2241.0,5.0,5.0,1.466564655303955
2976.0,18.0,18.0,1.9779386520385742
1076.0,6.0,6.0,0.7098417282104492
5781.0,5.0,5.0,3.7820684909820557
1595.0,3.0,3.0,1.0563397407531738
7438.0,8.0,8.0,4.897351980209351
737.0,6.0,6.0,0.4914827346801758
840.0,12.0,12.0,0.5505874156951904
1779.0,6.0,6.0,1.1614990234375
403.0,1.0,1.0,0.2624983787536621
1884.0,10.0,10.0,1.2382967472076416
862.0,1.0,1.0,0.55855393409729
1290.0,9.0,9.0,0.8449456691741943
1777.0,8.0,8.0,1.1852455139160156
1242.0,8.0,8.0,0.8131120204925537
5602.0,14.0,14.0,3.67175030708313
248.0,3.0,3.0,0.17502546310424805
958.0,4.0,4.0,0.6369979381561279
5367.0,14.0,14.0,3.5310323238372803
2633.0,4.0,4.0,1.7438664436340332
1324.0,4.0,4.0,0.8719043731689453
275.0,1.0,1.0,0.17621803283691406
377.0,2.0,2.0,0.2505664825439453
1415.0,5.0,5.0,0.9256296157836914
1256.0,9.0,9.0,0.8263540267944336
730.0,1.0,1.0,0.4785306453704834
2200.0,15.0,15.0,1.4630236625671387
7697.0,9.0,9.0,5.035372257232666
4530.0,9.0,9.0,2.970571994781494
1512.0,5.0,5.0,1.0213146209716797
1357.0,8.0,8.0,0.8909206390380859
3580.0,11.0,11.0,2.355109691619873
1507.0,6.0,6.0,0.9842965602874756
1162.0,5.0,5.0,0.7569770812988281
3348.0,13.0,13.0,2.1963460445404053
740.0,9.0,9.0,0.4944479465484619
222.0,5.0,5.0,0.14466142654418945
